ward,Precinct,Register Voters,Ballots Cast,Turnout %
19,48,748,422,56.42%
19,49,586,423,72.18%
19,50,648,329,50.77%
19,51,378,309,81.75%
19,52,440,338,76.82%
19,53,502,386,76.89%
19,54,432,336,77.78%
19,55,410,334,81.46%
19,56,564,433,76.77%
19,57,541,435,80.41%
19,58,516,417,80.81%
19,59,575,472,82.09%
19,60,412,260,63.11%
19,61,591,490,82.91%
19,62,482,351,72.82%
19,63,378,249,65.87%
19,Total,"32,136","24,007",74.70%
19,,,,
20,WARD 20,,,
20,Precinct,Register Voters,Ballots Cast,Turnout %
20,1,568,183,32.22%
20,2,503,168,33.40%
20,3,522,156,29.89%
20,4,631,166,26.31%
20,5,370,122,32.97%
20,6,583,206,35.33%
20,7,229,61,26.64%
20,8,195,77,39.49%
20,9,643,290,45.10%
20,10,455,163,35.82%
20,11,451,93,20.62%
20,12,356,112,31.46%
20,13,457,159,34.79%
20,14,583,237,40.65%
20,15,710,193,27.18%
20,16,568,260,45.77%
20,17,422,125,29.62%
20,18,480,140,29.17%
20,19,476,143,30.04%
20,20,348,76,21.84%
20,21,380,111,29.21%
20,22,671,291,43.37%
20,23,684,242,35.38%
20,24,510,215,42.16%
20,25,454,147,32.38%
20,26,556,213,38.31%
20,27,498,147,29.52%
20,28,504,176,34.92%
20,29,630,215,34.13%
20,30,482,154,31.95%
20,31,526,187,35.55%
20,32,347,124,35.73%
20,33,622,180,28.94%
20,34,756,307,40.61%
20,35,383,74,19.32%
20,36,432,142,32.87%
20,37,501,183,36.53%
20,38,102,41,40.20%
20,39,526,179,34.03%
20,40,464,132,28.45%
20,41,320,58,18.13%
20,42,541,143,26.43%
20,43,135,51,37.78%
20,44,474,243,51.27%
20,45,422,115,27.25%
20,46,440,165,37.50%
20,47,424,136,32.08%
20,48,252,69,27.38%
20,49,352,124,35.23%
20,50,336,81,24.11%
20,Total,"23,274","7,775",33.41%
20,,,,
21,WARD 21,,,
21,Precinct,Register Voters,Ballots Cast,Turnout %
21,1,768,344,44.79%
21,2,593,221,37.27%
21,3,485,184,37.94%
21,4,584,239,40.92%
21,5,581,241,41.48%
21,6,537,190,35.38%
21,7,513,251,48.93%
21,8,602,256,42.52%
21,9,666,247,37.09%
21,10,445,177,39.78%
21,11,552,235,42.57%
21,12,586,250,42.66%
21,13,311,138,44.37%
21,14,496,221,44.56%
21,15,465,180,38.71%
21,16,540,217,40.19%
21,17,571,242,42.38%
21,18,438,208,47.49%
21,19,449,191,42.54%
21,20,317,147,46.37%
21,21,664,263,39.61%
21,22,532,207,38.91%
21,23,431,179,41.53%
21,24,578,246,42.56%
21,25,406,195,48.03%
21,26,407,201,49.39%
21,27,580,296,51.03%
21,28,445,197,44.27%
21,29,283,108,38.16%
21,30,389,160,41.13%
21,31,723,320,44.26%
21,32,596,204,34.23%
21,33,569,231,40.60%
21,34,640,266,41.56%
21,35,385,126,32.73%
21,36,574,178,31.01%
21,37,630,254,40.32%
21,38,606,238,39.27%
21,39,529,188,35.54%
21,40,454,214,47.14%
21,41,470,168,35.74%
21,42,557,225,40.39%
21,43,531,213,40.11%
21,44,630,219,34.76%
21,45,439,193,43.96%
21,46,469,146,31.13%
21,47,622,310,49.84%
21,48,705,224,31.77%
21,49,652,289,44.33%
21,50,635,247,38.90%
21,51,585,237,40.51%
21,52,614,227,36.97%
21,53,593,220,37.10%
21,54,445,213,47.87%
21,55,647,246,38.02%
21,56,491,183,37.27%
21,57,567,209,36.86%
21,58,438,182,41.55%
21,59,667,279,41.83%
21,60,568,243,42.78%
21,61,649,254,39.14%
21,62,536,212,39.55%
21,63,450,205,45.56%
21,64,340,105,30.88%
21,65,619,324,52.34%
21,66,417,188,45.08%
21,67,565,241,42.65%
21,68,575,228,39.65%
21,69,426,174,40.85%
21,70,534,189,35.39%
21,71,447,187,41.83%
21,72,616,246,39.94%
21,73,775,279,36.00%
21,74,284,76,26.76%
21,Total,"39,478","16,031",40.61%
21,,,,
22,WARD 22,,,
22,Precinct,Register Voters,Ballots Cast,Turnout %
22,1,541,127,23.48%
22,2,361,138,38.23%
22,3,565,195,34.51%
22,4,588,168,28.57%
22,5,596,215,36.07%
22,6,524,162,30.92%
22,7,471,173,36.73%
22,8,491,136,27.70%
22,9,603,183,30.35%
22,10,549,195,35.52%
22,11,626,178,28.43%
22,12,403,150,37.22%
22,13,709,216,30.47%
22,14,420,118,28.10%
22,15,536,127,23.69%
22,16,579,209,36.10%
22,17,570,174,30.53%
22,18,766,204,26.63%
22,19,386,124,32.12%
22,20,653,188,28.79%
22,21,537,170,31.66%
22,22,616,152,24.68%
22,23,652,208,31.90%
22,24,480,137,28.54%
22,25,430,149,34.65%
22,26,413,160,38.74%
22,27,751,222,29.56%
22,28,354,111,31.36%
22,29,479,113,23.59%
22,Total,"15,649","4,802",30.69%
22,,,,
23,WARD 23,,,
23,Precinct,Register Voters,Ballots Cast,Turnout %
23,1,468,310,66.24%
23,2,564,398,70.57%
23,3,459,349,76.03%
23,4,566,310,54.77%
23,5,556,215,38.67%
23,6,534,307,57.49%
23,7,534,315,58.99%
23,8,579,314,54.23%
23,9,630,310,49.21%
23,10,513,320,62.38%
23,11,604,358,59.27%
23,12,513,363,70.76%
23,13,590,399,67.63%
23,14,495,297,60.00%
23,15,555,326,58.74%
23,16,521,346,66.41%
23,17,556,398,71.58%
23,18,426,258,60.56%
23,19,441,284,64.40%
23,20,445,292,65.62%
23,21,682,267,39.15%
23,22,584,305,52.23%
23,23,494,321,64.98%
23,24,461,183,39.70%
23,25,574,240,41.81%
23,26,514,354,68.87%
23,27,472,311,65.89%
23,28,558,349,62.54%
23,29,515,246,47.77%
23,30,490,300,61.22%
23,31,610,258,42.30%
23,32,521,289,55.47%
23,33,578,332,57.44%
23,34,594,258,43.43%
23,35,369,184,49.86%
23,36,641,432,67.39%
23,37,378,156,41.27%
23,38,441,272,61.68%
23,39,511,296,57.93%
23,40,529,325,61.44%
23,41,617,281,45.54%
23,42,425,275,64.71%
23,43,630,396,62.86%
23,44,456,327,71.71%
23,45,673,407,60.48%
23,46,498,336,67.47%
23,47,549,384,69.95%
23,48,494,250,50.61%
23,49,586,418,71.33%
23,50,441,185,41.95%
23,51,401,244,60.85%
23,52,575,400,69.57%
23,53,381,202,53.02%
23,54,646,386,59.75%
23,Total,"28,437","16,638",58.51%
23,,,,
24,WARD 24,,,
24,Precinct,Register Voters,Ballots Cast,Turnout %
24,1,745,252,33.83%
24,2,564,124,21.99%
24,3,548,156,28.47%
24,4,513,171,33.33%
24,5,482,167,34.65%
24,6,677,199,29.39%
24,7,476,155,32.56%
24,8,508,156,30.71%
24,9,551,178,32.30%
24,10,460,148,32.17%
24,11,412,97,23.54%
24,12,504,163,32.34%
24,13,503,144,28.63%
24,14,722,217,30.06%
24,15,471,137,29.09%
24,16,437,105,24.03%
24,17,504,147,29.17%
24,18,363,119,32.78%
24,19,319,99,31.03%
24,20,485,128,26.39%
24,21,437,103,23.57%
24,22,604,195,32.28%
24,23,436,100,22.94%
24,24,386,102,26.42%
24,25,611,205,33.55%
24,26,652,189,28.99%
24,27,316,112,35.44%
24,28,627,217,34.61%
24,29,692,187,27.02%
24,30,551,191,34.66%
24,31,587,169,28.79%
24,32,481,170,35.34%
24,33,416,121,29.09%
24,34,600,176,29.33%
24,35,643,248,38.57%
24,36,480,156,32.50%
24,37,530,186,35.09%
24,38,521,207,39.73%
24,39,481,169,35.14%
24,40,587,206,35.09%
24,41,499,167,33.47%
24,42,353,124,35.13%
24,43,747,226,30.25%
24,44,725,261,36.00%
24,45,501,138,27.54%
24,46,643,193,30.02%
24,47,448,147,32.81%
24,48,290,114,39.31%
24,49,815,321,39.39%
24,50,836,302,36.12%
24,51,778,256,32.90%
24,52,442,147,33.26%
24,53,703,173,24.61%
24,54,513,215,41.91%
24,55,616,163,26.46%
24,56,631,215,34.07%
24,Total,"30,422","9,633",31.66%
24,,,,
25,WARD 25,,,
25,Precinct,Register Voters,Ballots Cast,Turnout %
25,1,594,259,43.60%
25,2,1000,411,41.10%
25,3,703,212,30.16%
25,4,698,309,44.27%
25,5,639,262,41.00%
25,6,555,233,41.98%
25,7,720,262,36.39%
25,8,718,258,35.93%
25,9,913,355,38.88%
25,10,365,175,47.95%
25,11,864,312,36.11%
25,12,668,284,42.51%
25,13,853,323,37.87%
25,14,887,243,27.40%
25,15,727,283,38.93%
25,16,505,212,41.98%
25,17,1033,462,44.72%
25,18,1204,499,41.45%
25,19,963,338,35.10%
25,20,867,306,35.29%
25,21,363,176,48.48%
25,22,416,136,32.69%
25,23,835,375,44.91%
25,24,989,346,34.98%
25,25,569,232,40.77%
25,26,444,187,42.12%
25,27,520,227,43.65%
25,28,634,315,49.68%
25,29,1443,601,41.65%
25,30,798,292,36.59%
25,31,407,172,42.26%
25,Total,"22,894","9,057",39.56%
25,,,,
26,WARD 26,,,
26,Precinct,Register Voters,Ballots Cast,Turnout %
26,1,381,139,36.48%
26,2,463,211,45.57%
26,3,486,148,30.45%
26,4,317,120,37.85%
26,5,490,203,41.43%
26,6,357,129,36.13%
26,7,349,119,34.10%
26,8,360,140,38.89%
26,9,338,106,31.36%
26,10,315,118,37.46%
26,11,374,149,39.84%
26,12,318,93,29.25%
26,13,324,174,53.70%
26,14,413,89,21.55%
26,15,471,130,27.60%
26,16,341,92,26.98%
26,17,316,128,40.51%
26,18,349,94,26.93%
26,19,637,236,37.05%
26,20,528,163,30.87%
26,21,553,140,25.32%
26,22,407,111,27.27%
26,23,437,111,25.40%
26,24,415,116,27.95%
26,25,175,45,25.71%
26,26,373,91,24.40%
26,27,395,143,36.20%
26,28,401,136,33.92%
26,29,450,137,30.44%
26,30,418,111,26.56%
26,31,412,151,36.65%
26,32,456,165,36.18%
26,33,234,86,36.75%
26,34,407,157,38.57%
26,35,495,176,35.56%
26,36,398,112,28.14%
26,37,282,89,31.56%
26,38,417,96,23.02%
26,39,414,132,31.88%
26,40,279,95,34.05%
26,41,375,156,41.60%
26,42,383,114,29.77%
26,43,351,100,28.49%
26,44,272,71,26.10%
26,45,468,169,36.11%
26,46,574,214,37.28%
26,47,321,85,26.48%
26,48,513,183,35.67%
26,49,295,106,35.93%
26,50,320,86,26.88%
26,51,377,154,40.85%
26,52,231,57,24.68%
26,53,355,123,34.65%
26,54,420,104,24.76%
26,55,290,114,39.31%
26,56,387,109,28.17%
26,57,361,124,34.35%
26,58,331,113,34.14%
26,59,471,151,32.06%
26,60,408,116,28.43%
26,61,282,91,32.27%
26,62,401,165,41.15%
26,63,218,48,22.02%
26,Total,"24,149","7,934",32.85%
26,,,,
27,WARD 27,,,
27,Precinct,Register Voters,Ballots Cast,Turnout %
27,1,1178,388,32.94%
27,2,629,132,20.99%
27,3,569,128,22.50%
27,4,504,134,26.59%
27,5,265,128,48.30%
27,6,130,37,28.46%
27,7,757,261,34.48%
27,8,530,145,27.36%
27,9,561,256,45.63%
27,10,634,319,50.32%
27,11,701,208,29.67%
27,12,779,297,38.13%
27,13,481,215,44.70%
27,14,778,245,31.49%
27,15,356,108,30.34%
27,16,225,72,32.00%
27,17,701,273,38.94%
27,18,624,206,33.01%
27,19,596,147,24.66%
27,20,692,189,27.31%
27,21,383,164,42.82%
27,22,589,174,29.54%
27,23,154,35,22.73%
27,24,432,136,31.48%
27,25,351,94,26.78%
27,26,431,175,40.60%
27,27,603,174,28.86%
27,28,546,219,40.11%
27,29,456,127,27.85%
27,30,350,86,24.57%
27,31,390,129,33.08%
27,32,510,239,46.86%
27,33,442,153,34.62%
27,34,451,178,39.47%
27,35,520,171,32.88%
27,36,519,187,36.03%
27,37,510,259,50.78%
27,38,464,167,35.99%
27,39,332,85,25.60%
27,40,465,124,26.67%
27,41,669,271,40.51%
27,42,429,192,44.76%
27,43,151,61,40.40%
27,44,430,102,23.72%
27,45,334,109,32.63%
27,46,452,151,33.41%
27,47,386,122,31.61%
27,48,570,182,31.93%
27,49,458,136,29.69%
27,50,640,283,44.22%
27,51,83,17,20.48%
27,52,475,120,25.26%
27,53,437,176,40.27%
27,54,796,261,32.79%
27,55,454,134,29.52%
27,56,422,148,35.07%
27,57,460,126,27.39%
27,58,356,111,31.18%
27,59,614,229,37.30%
27,Total,"29,204","9,895",33.88%
27,,,,
28,WARD 28,,,
28,Precinct,Register Voters,Ballots Cast,Turnout %
28,1,528,169,32.01%
28,2,713,223,31.28%
28,3,413,109,26.39%
28,4,569,170,29.88%
28,5,501,146,29.14%
28,6,431,102,23.67%
28,7,481,117,24.32%
28,8,499,152,30.46%
28,9,443,134,30.25%
28,10,131,43,32.82%
28,11,432,99,22.92%
28,12,390,106,27.18%
28,13,388,87,22.42%
28,14,351,92,26.21%
28,15,419,149,35.56%
28,16,435,114,26.21%
28,17,395,178,45.06%
28,18,672,203,30.21%
28,19,605,176,29.09%
28,20,484,191,39.46%
28,21,632,190,30.06%
28,22,450,155,34.44%
28,23,516,126,24.42%
28,24,421,90,21.38%
28,25,424,129,30.42%
28,26,417,150,35.97%
28,27,541,165,30.50%
28,28,337,89,26.41%
28,29,547,181,33.09%
28,30,398,91,22.86%
28,31,466,126,27.04%
28,32,464,138,29.74%
28,33,589,192,32.60%
28,34,168,51,30.36%
28,35,456,126,27.63%
28,36,475,131,27.58%
28,37,633,231,36.49%
28,38,323,97,30.03%
28,39,517,155,29.98%
28,40,663,210,31.67%
28,41,494,138,27.94%
28,42,463,121,26.13%
28,43,588,208,35.37%
28,44,562,171,30.43%
28,45,513,172,33.53%
28,46,461,158,34.27%
28,47,686,198,28.86%
28,48,361,81,22.44%
28,49,293,65,22.18%
28,50,394,100,25.38%
28,51,526,155,29.47%
28,52,497,130,26.16%
28,53,402,104,25.87%
28,54,517,113,21.86%
28,55,481,144,29.94%
28,56,525,146,27.81%
28,57,401,185,46.13%
28,58,591,168,28.43%
28,59,337,120,35.61%
28,60,345,117,33.91%
28,61,490,120,24.49%
28,Total,"28,644","8,497",29.66%
28,,,,
29,WARD 29,,,
29,Precinct,Register Voters,Ballots Cast,Turnout %
29,1,818,331,40.46%
29,2,606,158,26.07%
29,3,567,284,50.09%
29,4,511,220,43.05%
29,5,552,192,34.78%
29,6,413,118,28.57%
29,7,512,140,27.34%
29,8,484,159,32.85%
29,9,495,187,37.78%
29,10,369,126,34.15%
29,11,634,263,41.48%
29,12,569,261,45.87%
29,13,557,234,42.01%
29,14,578,265,45.85%
29,15,497,271,54.53%
29,16,709,312,44.01%
29,17,447,202,45.19%
29,18,574,252,43.90%
29,19,674,310,45.99%
29,20,708,286,40.40%
29,21,630,192,30.48%
29,22,588,205,34.86%
29,23,532,198,37.22%
29,24,457,143,31.29%
29,25,626,242,38.66%
29,26,499,195,39.08%
29,27,508,152,29.92%
29,28,710,288,40.56%
29,29,639,273,42.72%
29,30,423,151,35.70%
29,31,507,183,36.09%
29,32,597,179,29.98%
29,33,417,222,53.24%
29,34,462,161,34.85%
29,35,500,202,40.40%
29,36,675,297,44.00%
29,37,542,218,40.22%
29,38,520,214,41.15%
29,39,460,175,38.04%
29,40,659,283,42.94%
29,41,611,242,39.61%
29,42,693,254,36.65%
29,43,573,271,47.29%
29,44,465,204,43.87%
29,45,470,192,40.85%
29,46,538,210,39.03%
29,47,588,290,49.32%
29,48,517,214,41.39%
29,49,790,312,39.49%
29,Total,"27,470","10,933",39.80%
29,,,,
30,WARD 30,,,
30,Precinct,Register Voters,Ballots Cast,Turnout %
30,1,405,198,48.89%
30,2,408,144,35.29%
30,3,625,240,38.40%
30,4,564,152,26.95%
30,5,474,93,19.62%
30,6,424,157,37.03%
30,7,480,162,33.75%
30,8,650,204,31.38%
30,9,488,213,43.65%
30,10,582,159,27.32%
30,11,362,108,29.83%
30,12,447,131,29.31%
30,13,499,194,38.88%
30,14,268,56,20.90%
30,15,395,226,57.22%
30,16,587,225,38.33%
30,17,350,120,34.29%
30,18,547,159,29.07%
30,19,425,113,26.59%
30,20,503,123,24.45%
30,21,705,178,25.25%
30,22,712,192,26.97%
30,23,598,148,24.75%
30,24,575,138,24.00%
30,25,470,124,26.38%
30,26,383,108,28.20%
30,27,819,255,31.14%
30,28,492,152,30.89%
30,29,372,96,25.81%
30,30,659,227,34.45%
30,31,477,121,25.37%
30,32,286,72,25.17%
30,33,569,151,26.54%
30,34,495,196,39.60%
30,35,556,169,30.40%
30,36,588,167,28.40%
30,37,461,148,32.10%
30,38,542,224,41.33%
30,39,548,164,29.93%
30,40,589,168,28.52%
30,41,519,136,26.20%
30,Total,"20,898","6,511",31.16%
30,,,,
31,WARD 31,,,
31,Precinct,Register Voters,Ballots Cast,Turnout %
31,1,265,82,30.94%
31,2,303,106,34.98%
31,3,379,161,42.48%
31,4,427,125,29.27%
31,5,511,192,37.57%
31,6,517,127,24.56%
31,7,461,125,27.11%
31,8,338,117,34.62%
31,9,428,128,29.91%
31,10,304,75,24.67%
31,11,379,159,41.95%
31,12,439,135,30.75%
31,13,564,134,23.76%
31,14,460,131,28.48%
31,15,288,78,27.08%
31,16,429,130,30.30%
31,17,388,117,30.15%
31,18,417,123,29.50%
31,19,395,124,31.39%
31,20,436,94,21.56%
31,21,489,159,32.52%
31,22,349,90,25.79%
31,23,285,94,32.98%
31,24,360,126,35.00%
31,25,467,126,26.98%
31,26,390,104,26.67%
31,27,434,106,24.42%
31,28,440,147,33.41%
31,29,378,142,37.57%
31,30,453,168,37.09%
31,31,575,201,34.96%
31,32,466,180,38.63%
31,33,443,168,37.92%
31,34,377,108,28.65%
31,35,374,93,24.87%
31,36,441,173,39.23%
31,37,451,113,25.06%
31,38,281,93,33.10%
31,39,345,83,24.06%
31,40,306,89,29.08%
31,41,441,137,31.07%
31,42,509,170,33.40%
31,43,510,184,36.08%
31,44,480,114,23.75%
31,45,441,131,29.71%
31,46,359,120,33.43%
31,47,468,142,30.34%
31,48,428,115,26.87%
31,49,249,75,30.12%
31,50,502,177,35.26%
31,51,312,99,31.73%
31,Total,"20,931","6,490",31.01%
31,,,,
32,WARD 32,,,
32,Precinct,Register Voters,Ballots Cast,Turnout %
32,1,683,295,43.19%
32,2,801,288,35.96%
32,3,605,222,36.69%
32,4,701,330,47.08%
32,5,537,223,41.53%
32,6,658,296,44.98%
32,7,567,220,38.80%
32,8,886,385,43.45%
32,9,924,427,46.21%
32,10,785,278,35.41%
32,11,578,204,35.29%
32,12,398,176,44.22%
32,13,388,144,37.11%
32,14,565,250,44.25%
32,15,505,203,40.20%
32,16,609,247,40.56%
32,17,805,303,37.64%
32,18,604,199,32.95%
32,19,702,301,42.88%
32,20,678,267,39.38%
32,21,518,226,43.63%
32,22,769,333,43.30%
32,23,602,296,49.17%
32,24,963,326,33.85%
32,25,605,224,37.02%
32,26,630,248,39.37%
32,27,657,293,44.60%
32,28,519,197,37.96%
32,29,512,241,47.07%
32,30,812,325,40.02%
32,31,783,317,40.49%
32,32,743,282,37.95%
32,33,485,192,39.59%
32,34,872,282,32.34%
32,35,679,308,45.36%
32,36,801,315,39.33%
32,37,679,245,36.08%
32,38,717,295,41.14%
32,39,779,325,41.72%
32,40,699,318,45.49%
32,41,829,331,39.93%
32,42,916,348,37.99%
32,43,647,302,46.68%
32,44,442,203,45.93%
32,45,656,282,42.99%
32,46,327,124,37.92%
32,47,754,300,39.79%
32,48,949,403,42.47%
32,49,723,137,18.95%
32,50,763,339,44.43%
32,51,724,305,42.13%
32,52,448,176,39.29%
32,Total,"34,981","14,096",40.30%
32,,,,
33,WARD 33,,,
33,Precinct,Register Voters,Ballots Cast,Turnout %
33,1,770,299,38.83%
33,2,744,314,42.20%
33,3,695,281,40.43%
33,4,857,341,39.79%
33,5,733,261,35.61%
33,6,697,316,45.34%
33,7,691,397,57.45%
33,8,607,267,43.99%
33,9,702,316,45.01%
33,10,761,371,48.75%
33,11,769,303,39.40%
33,12,750,331,44.13%
33,13,719,298,41.45%
33,14,792,225,28.41%
33,15,846,321,37.94%
33,16,679,225,33.14%
33,17,762,341,44.75%
33,18,281,94,33.45%
33,19,836,275,32.89%
33,20,773,295,38.16%
33,21,837,327,39.07%
33,22,728,338,46.43%
33,23,757,327,43.20%
33,24,655,373,56.95%
33,25,941,382,40.60%
33,26,858,290,33.80%
33,27,796,267,33.54%
33,Total,"20,036","8,175",40.80%
33,,,,
34,WARD 34,,,
34,Precinct,Register Voters,Ballots Cast,Turnout %
34,1,792,367,46.34%
34,2,633,291,45.97%
34,3,706,273,38.67%
34,4,843,292,34.64%
34,5,655,232,35.42%
34,6,367,164,44.69%
34,7,686,328,47.81%
34,8,734,277,37.74%
34,9,551,175,31.76%
34,10,621,262,42.19%
34,11,570,147,25.79%
34,12,746,322,43.16%
34,13,759,287,37.81%
34,14,535,179,33.46%
34,15,662,186,28.10%
34,16,612,170,27.78%
34,17,631,235,37.24%
34,18,464,155,33.41%
34,19,146,64,43.84%
34,20,777,401,51.61%
34,21,547,266,48.63%
34,22,623,327,52.49%
34,23,619,229,37.00%
34,24,589,223,37.86%
34,25,638,285,44.67%
34,26,547,137,25.05%
34,27,623,205,32.91%
34,28,441,155,35.15%
34,29,611,252,41.24%
34,30,668,320,47.90%
34,31,420,125,29.76%
34,32,351,168,47.86%
34,33,343,121,35.28%
34,34,666,325,48.80%
34,35,662,292,44.11%
34,36,649,293,45.15%
34,37,668,226,33.83%
34,38,639,182,28.48%
34,39,714,172,24.09%
34,40,690,245,35.51%
34,41,464,146,31.47%
34,42,679,317,46.69%
34,43,772,372,48.19%
34,44,636,303,47.64%
34,45,663,261,39.37%
34,46,587,238,40.55%
34,47,391,147,37.60%
34,48,698,325,46.56%
34,49,719,369,51.32%
34,50,629,243,38.63%
34,51,881,420,47.67%
34,52,592,193,32.60%
34,53,604,117,19.37%
34,54,507,184,36.29%
34,55,728,269,36.95%
34,56,369,131,35.50%
34,57,694,208,29.97%
34,58,600,272,45.33%
34,59,685,247,36.06%
34,60,674,261,38.72%
34,61,537,209,38.92%
34,Total,"37,307","14,587",39.10%
34,,,,
35,WARD 35,,,
35,Precinct,Register Voters,Ballots Cast,Turnout %
35,1,870,307,35.29%
35,2,626,254,40.58%
35,3,658,217,32.98%
35,4,662,280,42.30%
35,5,639,255,39.91%
35,6,888,266,29.95%
35,7,745,322,43.22%
35,8,570,243,42.63%
35,9,694,229,33.00%
35,10,730,275,37.67%
35,11,914,261,28.56%
35,12,696,314,45.11%
35,13,343,83,24.20%
35,14,762,274,35.96%
35,15,666,264,39.64%
35,16,684,280,40.94%
35,17,783,291,37.16%
35,18,823,316,38.40%
35,19,620,285,45.97%
35,20,709,224,31.59%
35,21,712,273,38.34%
35,22,215,100,46.51%
35,23,499,150,30.06%
35,24,472,161,34.11%
35,25,681,287,42.14%
35,26,858,311,36.25%
35,27,706,318,45.04%
35,28,828,310,37.44%
35,29,672,319,47.47%
35,30,840,358,42.62%
35,31,345,141,40.87%
35,32,415,164,39.52%
35,33,625,247,39.52%
35,34,726,286,39.39%
35,35,691,229,33.14%
35,36,478,176,36.82%
35,Total,"23,845","9,070",38.04%
35,,,,
36,WARD 36,,,
36,Precinct,Register Voters,Ballots Cast,Turnout %
36,1,562,210,37.37%
36,2,518,213,41.12%
36,3,620,399,64.35%
36,4,507,176,34.71%
36,5,437,219,50.11%
36,6,618,243,39.32%
36,7,409,217,53.06%
36,8,546,261,47.80%
36,9,548,256,46.72%
36,10,380,191,50.26%
36,11,663,371,55.96%
36,12,394,210,53.30%
36,13,645,387,60.00%
36,14,618,299,48.38%
36,15,625,246,39.36%
36,16,657,383,58.30%
36,17,435,268,61.61%
36,18,597,337,56.45%
36,19,693,264,38.10%
36,20,809,342,42.27%
36,21,878,443,50.46%
36,22,766,372,48.56%
36,23,221,116,52.49%
36,24,535,255,47.66%
36,25,417,209,50.12%
36,26,636,262,41.19%
36,27,289,152,52.60%
36,28,632,246,38.92%
36,29,471,238,50.53%
36,30,636,352,55.35%
36,31,627,304,48.48%
36,32,565,267,47.26%
36,33,360,197,54.72%
36,34,377,211,55.97%
36,35,613,282,46.00%
36,36,518,227,43.82%
36,37,620,253,40.81%
36,38,345,167,48.41%
36,39,536,254,47.39%
36,40,690,336,48.70%
36,41,522,228,43.68%
36,42,500,224,44.80%
36,43,500,224,44.80%
36,44,477,281,58.91%
36,45,467,252,53.96%
36,46,403,228,56.58%
36,47,391,205,52.43%
36,48,504,236,46.83%
36,49,655,370,56.49%
36,50,473,223,47.15%
36,51,588,233,39.63%
36,52,721,255,35.37%
36,53,379,168,44.33%
36,54,609,328,53.86%
36,55,633,357,56.40%
36,Total,"29,835","14,447",48.42%
36,,,,
37,WARD 37,,,
37,Precinct,Register Voters,Ballots Cast,Turnout %
37,1,582,161,27.66%
37,2,670,204,30.45%
37,3,631,128,20.29%
37,4,795,235,29.56%
37,5,706,271,38.39%
37,6,704,284,40.34%
37,7,791,263,33.25%
37,8,705,174,24.68%
37,9,571,199,34.85%
37,10,570,220,38.60%
37,11,368,112,30.43%
37,12,615,148,24.07%
37,13,719,201,27.96%
37,14,772,291,37.69%
37,15,653,200,30.63%
37,16,713,255,35.76%
37,17,593,196,33.05%
37,18,736,244,33.15%
37,19,615,159,25.85%
37,20,689,196,28.45%
37,21,614,213,34.69%
37,22,500,140,28.00%
37,23,502,172,34.26%
37,24,670,214,31.94%
37,25,724,245,33.84%
37,26,665,269,40.45%
37,27,716,239,33.38%
37,28,706,218,30.88%
37,29,709,226,31.88%
37,30,439,138,31.44%
37,31,569,233,40.95%
37,32,693,241,34.78%
37,33,660,179,27.12%
37,34,652,228,34.97%
37,35,642,235,36.60%
37,36,672,199,29.61%
37,37,640,203,31.72%
37,38,714,227,31.79%
37,39,723,199,27.52%
37,40,588,228,38.78%
37,41,735,259,35.24%
37,42,661,153,23.15%
37,43,716,178,24.86%
37,Total,"28,108","8,977",31.94%
37,,,,
38,WARD 38,,,
38,Precinct,Register Voters,Ballots Cast,Turnout %
38,1,615,292,47.48%
38,2,563,193,34.28%
38,3,498,207,41.57%
38,4,294,142,48.30%
38,5,816,430,52.70%
38,6,672,234,34.82%
38,7,539,294,54.55%
38,8,394,179,45.43%
38,9,526,270,51.33%
38,10,594,306,51.52%
38,11,427,205,48.01%
38,12,507,242,47.73%
38,13,497,233,46.88%
38,14,459,215,46.84%
38,15,398,164,41.21%
38,16,642,234,36.45%
38,17,475,198,41.68%
38,18,465,262,56.34%
38,19,573,307,53.58%
38,20,606,336,55.45%
38,21,627,249,39.71%
38,22,545,250,45.87%
38,23,408,191,46.81%
38,24,487,154,31.62%
38,25,544,220,40.44%
38,26,422,190,45.02%
38,27,379,162,42.74%
38,28,434,191,44.01%
38,29,519,199,38.34%
38,30,516,196,37.98%
38,31,726,275,37.88%
38,32,602,309,51.33%
38,33,534,229,42.88%
38,34,469,178,37.95%
38,35,585,284,48.55%
38,36,542,233,42.99%
38,37,679,246,36.23%
38,38,663,284,42.84%
38,39,630,223,35.40%
38,40,403,179,44.42%
38,41,626,368,58.79%
38,42,523,290,55.45%
38,43,508,263,51.77%
38,44,530,250,47.17%
38,45,677,291,42.98%
38,46,504,210,41.67%
38,47,558,248,44.44%
38,48,456,233,51.10%
38,49,560,239,42.68%
38,50,536,253,47.20%
38,51,449,173,38.53%
38,52,562,228,40.57%
38,53,155,63,40.65%
38,Total,"27,918","12,494",44.75%
38,,,,
39,WARD 39,,,
39,Precinct,Register Voters,Ballots Cast,Turnout %
39,1,445,269,60.45%
39,2,657,434,66.06%
39,3,451,266,58.98%
39,4,358,215,60.06%
39,5,405,195,48.15%
39,6,569,279,49.03%
39,7,404,199,49.26%
39,8,634,278,43.85%
39,9,692,316,45.66%
39,10,439,201,45.79%
39,11,653,287,43.95%
39,12,682,200,29.33%
39,13,321,136,42.37%
39,14,606,244,40.26%
39,15,455,240,52.75%
39,16,574,172,29.97%
