ward,Precinct,Register Voters,Ballots Cast,Turnout %
24,8,468,182,38.89%
24,9,782,373,47.70%
24,10,419,200,47.73%
24,11,913,417,45.67%
24,12,500,248,49.60%
24,13,485,207,42.68%
24,14,801,360,44.94%
24,15,502,221,44.02%
24,16,822,384,46.72%
24,17,654,308,47.09%
24,18,761,384,50.46%
24,19,880,409,46.48%
24,20,641,276,43.06%
24,21,436,177,40.60%
24,22,958,465,48.54%
24,23,778,321,41.26%
24,24,1095,456,41.64%
24,25,755,324,42.91%
24,26,888,458,51.58%
24,27,803,384,47.82%
24,28,580,279,48.10%
24,29,481,253,52.60%
24,30,412,197,47.82%
24,31,850,400,47.06%
24,32,441,202,45.80%
24,33,494,200,40.49%
24,34,749,318,42.46%
24,35,666,330,49.55%
24,36,932,432,46.35%
24,37,493,224,45.44%
24,38,558,268,48.03%
24,39,807,385,47.71%
24,40,850,374,44.00%
24,41,541,264,48.80%
24,Total,"27,888","12,815",45.95%
24,,,,
25,WARD 25,,,
25,Precinct,Register Voters,Ballots Cast,Turnout %
25,1,678,382,56.34%
25,2,832,452,54.33%
25,3,964,388,40.25%
25,4,780,381,48.85%
25,5,846,427,50.47%
25,6,709,200,28.21%
25,7,866,420,48.50%
25,8,854,463,54.22%
25,9,881,465,52.78%
25,10,1001,377,37.66%
25,11,894,463,51.79%
25,12,793,387,48.80%
25,13,903,472,52.27%
25,14,765,343,44.84%
25,15,785,408,51.97%
25,16,962,337,35.03%
25,17,843,482,57.18%
25,18,934,476,50.96%
25,19,970,507,52.27%
25,20,813,363,44.65%
25,21,1067,507,47.52%
25,22,836,435,52.03%
25,23,842,500,59.38%
25,24,894,471,52.68%
25,25,737,330,44.78%
25,26,816,443,54.29%
25,27,923,351,38.03%
25,28,849,480,56.54%
25,29,793,368,46.41%
25,30,869,445,51.21%
25,31,1091,373,34.19%
25,32,784,368,46.94%
25,Total,"27,574","13,264",48.10%
25,,,,
26,WARD 26,,,
26,Precinct,Register Voters,Ballots Cast,Turnout %
26,1,641,318,49.61%
26,2,645,277,42.95%
26,3,671,323,48.14%
26,4,597,250,41.88%
26,5,564,299,53.01%
26,6,686,284,41.40%
26,7,518,288,55.60%
26,8,435,172,39.54%
26,9,629,271,43.08%
26,10,596,326,54.70%
26,11,594,294,49.49%
26,12,687,335,48.76%
26,13,452,228,50.44%
26,14,504,245,48.61%
26,15,517,180,34.82%
26,16,487,188,38.60%
26,17,470,211,44.89%
26,18,545,258,47.34%
26,19,484,218,45.04%
26,20,592,297,50.17%
26,21,830,381,45.90%
26,22,503,190,37.77%
26,23,473,211,44.61%
26,24,609,294,48.28%
26,25,564,272,48.23%
26,26,523,224,42.83%
26,27,688,345,50.15%
26,28,673,306,45.47%
26,29,465,186,40.00%
26,30,453,252,55.63%
26,31,380,154,40.53%
26,32,666,316,47.45%
26,33,619,313,50.57%
26,34,649,371,57.16%
26,35,607,292,48.11%
26,36,574,289,50.35%
26,37,690,376,54.49%
26,38,397,164,41.31%
26,39,641,292,45.55%
26,40,443,201,45.37%
26,41,678,336,49.56%
26,42,491,250,50.92%
26,43,470,187,39.79%
26,44,409,190,46.45%
26,45,432,151,34.95%
26,46,395,181,45.82%
26,47,531,193,36.35%
26,48,549,295,53.73%
26,49,460,194,42.17%
26,Total,"27,176","12,668",46.61%
26,,,,
27,WARD 27,,,
27,Precinct,Register Voters,Ballots Cast,Turnout %
27,1,847,291,34.36%
27,2,820,370,45.12%
27,3,592,253,42.74%
27,4,467,219,46.90%
27,5,719,261,36.30%
27,6,624,271,43.43%
27,7,916,456,49.78%
27,8,778,331,42.54%
27,9,336,125,37.20%
27,10,848,438,51.65%
27,11,724,254,35.08%
27,12,494,188,38.06%
27,13,960,511,53.23%
27,14,525,236,44.95%
27,15,699,264,37.77%
27,16,790,252,31.90%
27,17,782,374,47.83%
27,18,687,324,47.16%
27,19,722,255,35.32%
27,20,671,370,55.14%
27,21,644,243,37.73%
27,22,633,243,38.39%
27,23,626,306,48.88%
27,24,814,303,37.22%
27,25,706,308,43.63%
27,26,616,320,51.95%
27,27,910,429,47.14%
27,28,314,166,52.87%
27,29,773,304,39.33%
27,30,479,225,46.97%
27,31,633,315,49.76%
27,32,681,306,44.93%
27,33,752,306,40.69%
27,34,723,377,52.14%
27,35,716,280,39.11%
27,36,589,280,47.54%
27,37,723,363,50.21%
27,38,1002,478,47.70%
27,39,541,295,54.53%
27,40,909,395,43.45%
27,41,733,379,51.71%
27,42,448,196,43.75%
27,43,675,339,50.22%
27,44,753,337,44.75%
27,45,1019,416,40.82%
27,46,470,177,37.66%
27,47,530,292,55.09%
27,48,1025,464,45.27%
27,49,642,273,42.52%
27,50,718,360,50.14%
27,Total,"34,798","15,518",44.59%
27,,,,
28,WARD 28,,,
28,Precinct,Register Voters,Ballots Cast,Turnout %
28,1,718,344,47.91%
28,2,741,332,44.80%
28,3,702,301,42.88%
28,4,560,222,39.64%
28,5,350,208,59.43%
28,6,277,173,62.45%
28,7,887,379,42.73%
28,8,546,204,37.36%
28,9,928,342,36.85%
28,10,735,387,52.65%
28,11,1328,612,46.08%
28,12,817,375,45.90%
28,13,672,354,52.68%
28,14,773,332,42.95%
28,15,253,124,49.01%
28,16,573,237,41.36%
28,17,745,311,41.74%
28,18,478,268,56.07%
28,19,609,303,49.75%
28,20,688,349,50.73%
28,21,611,286,46.81%
28,22,627,289,46.09%
28,23,998,421,42.18%
28,24,763,324,42.46%
28,25,905,448,49.50%
28,26,957,384,40.13%
28,27,613,312,50.90%
28,28,656,344,52.44%
28,29,683,167,24.45%
28,30,94,57,60.64%
28,31,1032,478,46.32%
28,32,833,355,42.62%
28,33,928,392,42.24%
28,34,1403,628,44.76%
28,35,964,415,43.05%
28,36,496,221,44.56%
28,37,1092,488,44.69%
28,38,468,185,39.53%
28,39,631,291,46.12%
28,40,994,458,46.08%
28,41,661,259,39.18%
28,42,869,395,45.45%
28,43,1015,496,48.87%
28,44,646,255,39.47%
28,45,819,237,28.94%
28,46,1161,523,45.05%
28,Total,"34,299","15,265",44.51%
28,,,,
29,WARD 29,,,
29,Precinct,Register Voters,Ballots Cast,Turnout %
29,1,782,415,53.07%
29,2,1179,601,50.98%
29,3,997,477,47.84%
29,4,922,460,49.89%
29,5,806,355,44.04%
29,6,841,386,45.90%
29,7,663,358,54.00%
29,8,895,357,39.89%
29,9,727,364,50.07%
29,10,752,441,58.64%
29,11,525,244,46.48%
29,12,846,471,55.67%
29,13,884,452,51.13%
29,14,778,418,53.73%
29,15,838,469,55.97%
29,16,881,433,49.15%
29,17,732,431,58.88%
29,18,826,416,50.36%
29,19,841,437,51.96%
29,20,1100,529,48.09%
29,21,1168,555,47.52%
29,22,757,354,46.76%
29,23,752,343,45.61%
29,24,708,381,53.81%
29,25,856,444,51.87%
29,26,734,406,55.31%
29,27,683,335,49.05%
29,28,1038,508,48.94%
29,29,825,267,32.36%
29,30,755,435,57.62%
29,31,818,238,29.10%
29,32,803,250,31.13%
29,33,511,317,62.04%
29,34,464,239,51.51%
29,35,685,318,46.42%
29,36,675,343,50.81%
29,37,771,388,50.32%
29,38,792,309,39.02%
29,39,823,300,36.45%
29,40,851,473,55.58%
29,41,702,342,48.72%
29,42,924,462,50.00%
29,43,781,451,57.75%
29,44,1040,526,50.58%
29,Total,"35,731","17,498",48.97%
29,,,,
30,WARD 30,,,
30,Precinct,Register Voters,Ballots Cast,Turnout %
30,1,803,374,46.58%
30,2,803,331,41.22%
30,3,528,259,49.05%
30,4,783,315,40.23%
30,5,713,272,38.15%
30,6,648,298,45.99%
30,7,810,358,44.20%
30,8,867,387,44.64%
30,9,715,298,41.68%
30,10,918,390,42.48%
30,11,755,328,43.44%
30,12,766,304,39.69%
30,13,719,284,39.50%
30,14,595,255,42.86%
30,15,575,310,53.91%
30,16,439,176,40.09%
30,17,789,323,40.94%
30,18,881,397,45.06%
30,19,873,375,42.96%
30,20,771,333,43.19%
30,21,629,235,37.36%
30,22,945,478,50.58%
30,23,891,390,43.77%
30,24,954,412,43.19%
30,25,1012,437,43.18%
30,26,538,196,36.43%
30,27,494,201,40.69%
30,28,736,355,48.23%
30,29,565,224,39.65%
30,30,399,168,42.11%
30,31,491,213,43.38%
30,32,539,261,48.42%
30,Total,"22,944","9,937",43.31%
30,,,,
31,WARD 31,,,
31,Precinct,Register Voters,Ballots Cast,Turnout %
31,1,629,237,37.68%
31,2,515,228,44.27%
31,3,535,236,44.11%
31,4,610,344,56.39%
31,5,529,241,45.56%
31,6,477,227,47.59%
31,7,658,372,56.53%
31,8,498,168,33.73%
31,9,623,280,44.94%
31,10,570,227,39.82%
31,11,481,201,41.79%
31,12,526,208,39.54%
31,13,645,271,42.02%
31,14,527,210,39.85%
31,15,523,194,37.09%
31,16,652,329,50.46%
31,17,578,203,35.12%
31,18,555,218,39.28%
31,19,475,202,42.53%
31,20,514,223,43.39%
31,21,540,244,45.19%
31,22,533,219,41.09%
31,23,532,217,40.79%
31,24,564,257,45.57%
31,25,560,212,37.86%
31,26,561,264,47.06%
31,27,637,224,35.16%
31,28,575,226,39.30%
31,29,590,280,47.46%
31,30,470,179,38.09%
31,31,508,250,49.21%
31,32,521,210,40.31%
31,33,526,209,39.73%
31,34,575,223,38.78%
31,35,617,261,42.30%
31,36,534,234,43.82%
31,37,517,219,42.36%
31,38,575,273,47.48%
31,39,609,266,43.68%
31,40,635,271,42.68%
31,41,616,241,39.12%
31,Total,"22,915","9,798",42.76%
31,,,,
32,WARD 32,,,
32,Precinct,Register Voters,Ballots Cast,Turnout %
32,1,1001,403,40.26%
32,2,802,333,41.52%
32,3,812,504,62.07%
32,4,756,347,45.90%
32,5,765,371,48.50%
32,6,817,347,42.47%
32,7,809,321,39.68%
32,8,945,357,37.78%
32,9,814,364,44.72%
32,10,882,303,34.35%
32,11,685,454,66.28%
32,12,656,386,58.84%
32,13,866,336,38.80%
32,14,775,451,58.19%
32,15,757,316,41.74%
32,16,719,370,51.46%
32,17,777,476,61.26%
32,18,712,264,37.08%
32,19,786,370,47.07%
32,20,775,492,63.48%
32,21,763,372,48.75%
32,22,961,577,60.04%
32,23,751,322,42.88%
32,24,673,196,29.12%
32,25,768,310,40.36%
32,26,820,458,55.85%
32,27,745,282,37.85%
32,28,826,454,54.96%
32,29,749,434,57.94%
32,30,754,238,31.56%
32,31,796,366,45.98%
32,32,768,340,44.27%
32,33,809,343,42.40%
32,34,818,361,44.13%
32,35,767,318,41.46%
32,36,797,387,48.56%
32,37,817,327,40.02%
32,38,745,314,42.15%
32,39,807,281,34.82%
32,40,781,389,49.81%
32,41,792,323,40.78%
32,42,767,326,42.50%
32,43,721,419,58.11%
32,Total,"33,906","15,702",46.31%
32,,,,
33,WARD 33,,,
33,Precinct,Register Voters,Ballots Cast,Turnout %
33,1,888,478,53.83%
33,2,1118,556,49.73%
33,3,969,558,57.59%
33,4,1037,534,51.49%
33,5,826,357,43.22%
33,6,803,433,53.92%
33,7,976,470,48.16%
33,8,956,565,59.10%
33,9,892,446,50.00%
33,10,804,383,47.64%
33,11,888,488,54.95%
33,12,899,468,52.06%
33,13,800,488,61.00%
33,14,505,228,45.15%
33,15,955,538,56.34%
33,16,1160,607,52.33%
33,17,948,490,51.69%
33,18,1131,552,48.81%
33,19,964,456,47.30%
33,20,934,526,56.32%
33,21,876,460,52.51%
33,22,817,470,57.53%
33,23,827,458,55.38%
33,24,942,570,60.51%
33,25,1019,507,49.75%
33,26,679,369,54.34%
33,27,911,438,48.08%
33,28,777,445,57.27%
33,Total,"25,301","13,338",52.72%
33,,,,
34,WARD 34,,,
34,Precinct,Register Voters,Ballots Cast,Turnout %
34,1,747,425,56.89%
34,2,693,323,46.61%
34,3,815,413,50.67%
34,4,711,327,45.99%
34,5,699,323,46.21%
34,6,784,438,55.87%
34,7,732,412,56.28%
34,8,701,345,49.22%
34,9,814,317,38.94%
34,10,719,387,53.82%
34,11,818,341,41.69%
34,12,793,421,53.09%
34,13,747,399,53.41%
34,14,756,333,44.05%
34,15,826,330,39.95%
34,16,785,315,40.13%
34,17,899,471,52.39%
34,18,778,323,41.52%
34,19,875,466,53.26%
34,20,769,450,58.52%
34,21,774,461,59.56%
34,22,675,365,54.07%
34,23,643,300,46.66%
34,24,736,371,50.41%
34,25,785,430,54.78%
34,26,841,407,48.39%
34,27,733,335,45.70%
34,28,694,304,43.80%
34,29,673,316,46.95%
34,30,608,363,59.70%
34,31,815,343,42.09%
34,32,781,377,48.27%
34,33,747,327,43.78%
34,34,729,431,59.12%
34,35,845,423,50.06%
34,36,654,348,53.21%
34,37,720,262,36.39%
34,38,721,235,32.59%
34,39,770,312,40.52%
34,40,804,425,52.86%
34,41,647,281,43.43%
34,42,667,376,56.37%
34,43,598,363,60.70%
34,44,715,389,54.41%
34,45,765,409,53.46%
34,46,475,257,54.11%
34,47,802,371,46.26%
34,48,723,409,56.57%
34,49,917,454,49.51%
34,50,726,327,45.04%
34,51,693,385,55.56%
34,52,504,311,61.71%
34,53,671,301,44.86%
34,Total,"39,112","19,327",49.41%
34,,,,
35,WARD 35,,,
35,Precinct,Register Voters,Ballots Cast,Turnout %
35,1,770,361,46.88%
35,2,730,414,56.71%
35,3,778,400,51.41%
35,4,735,358,48.71%
35,5,704,368,52.27%
35,6,775,348,44.90%
35,7,723,442,61.13%
35,8,746,434,58.18%
35,9,774,384,49.61%
35,10,871,572,65.67%
35,11,847,417,49.23%
35,12,731,294,40.22%
35,13,755,288,38.15%
35,14,753,342,45.42%
35,15,903,453,50.17%
35,16,709,300,42.31%
35,17,793,423,53.34%
35,18,714,348,48.74%
35,19,696,266,38.22%
35,20,754,342,45.36%
35,21,802,378,47.13%
35,22,884,419,47.40%
35,23,772,402,52.07%
35,24,715,367,51.33%
35,25,796,503,63.19%
35,26,737,320,43.42%
35,27,725,352,48.55%
35,28,778,377,48.46%
35,29,850,342,40.24%
35,30,859,391,45.52%
35,31,757,412,54.43%
35,Total,"23,936","11,817",49.37%
35,,,,
36,WARD 36,,,
36,Precinct,Register Voters,Ballots Cast,Turnout %
36,1,769,329,42.78%
36,2,749,327,43.66%
36,3,627,294,46.89%
36,4,818,349,42.67%
36,5,806,363,45.04%
36,6,742,288,38.81%
36,7,753,321,42.63%
36,8,666,293,43.99%
36,9,765,313,40.92%
36,10,842,331,39.31%
36,11,655,257,39.24%
36,12,696,248,35.63%
36,13,630,248,39.37%
36,14,739,296,40.05%
36,15,769,330,42.91%
36,16,759,292,38.47%
36,17,767,338,44.07%
36,18,733,279,38.06%
36,19,889,383,43.08%
36,20,767,281,36.64%
36,21,787,329,41.80%
36,22,732,284,38.80%
36,23,739,309,41.81%
36,24,823,297,36.09%
36,25,782,346,44.25%
36,26,715,229,32.03%
36,27,679,289,42.56%
36,28,755,254,33.64%
36,29,850,336,39.53%
36,30,773,295,38.16%
36,Total,"22,576","9,128",40.43%
36,,,,
37,WARD 37,,,
37,Precinct,Register Voters,Ballots Cast,Turnout %
37,1,796,340,42.71%
37,2,666,237,35.59%
37,3,744,302,40.59%
37,4,716,316,44.13%
37,5,804,399,49.63%
37,6,797,381,47.80%
37,7,691,283,40.96%
37,8,725,294,40.55%
37,9,887,398,44.87%
37,10,843,408,48.40%
37,11,763,288,37.75%
37,12,735,302,41.09%
37,13,682,274,40.18%
37,14,848,365,43.04%
37,15,837,407,48.63%
37,16,819,383,46.76%
37,17,758,352,46.44%
37,18,784,389,49.62%
37,19,836,320,38.28%
37,20,780,317,40.64%
37,21,755,313,41.46%
37,22,838,333,39.74%
37,23,755,386,51.13%
37,24,812,380,46.80%
37,25,763,363,47.58%
37,26,824,471,57.16%
37,27,830,347,41.81%
37,28,656,299,45.58%
37,29,837,389,46.48%
37,30,859,386,44.94%
37,31,825,415,50.30%
37,32,760,329,43.29%
37,33,873,400,45.82%
37,34,804,375,46.64%
37,35,792,391,49.37%
37,36,835,363,43.47%
37,37,905,428,47.29%
37,38,828,448,54.11%
37,39,807,370,45.85%
37,40,799,415,51.94%
37,41,725,367,50.62%
37,Total,"32,393","14,723",45.45%
37,,,,
38,WARD 38,,,
38,Precinct,Register Voters,Ballots Cast,Turnout %
38,1,689,265,38.46%
38,2,739,249,33.69%
38,3,816,291,35.66%
38,4,718,277,38.58%
38,5,759,261,34.39%
38,6,799,260,32.54%
38,7,780,245,31.41%
38,8,754,247,32.76%
38,9,817,287,35.13%
38,10,679,251,36.97%
38,11,672,266,39.58%
38,12,753,231,30.68%
38,13,828,284,34.30%
38,14,800,304,38.00%
38,15,686,294,42.86%
38,16,752,262,34.84%
38,17,833,291,34.93%
38,18,781,271,34.70%
38,19,810,272,33.58%
38,20,794,271,34.13%
38,21,739,236,31.94%
38,22,703,272,38.69%
38,23,776,323,41.62%
38,24,777,281,36.16%
38,25,656,236,35.98%
38,26,765,278,36.34%
38,27,786,274,34.86%
38,28,843,295,34.99%
38,29,774,299,38.63%
38,30,810,264,32.59%
38,31,687,305,44.40%
38,32,784,272,34.69%
38,33,739,285,38.57%
38,34,740,316,42.70%
38,35,768,347,45.18%
38,36,712,269,37.78%
38,37,734,302,41.14%
38,38,736,246,33.42%
38,39,793,332,41.87%
38,40,731,292,39.95%
38,41,650,293,45.08%
38,Total,"30,962","11,396",36.81%
38,,,,
39,WARD 39,,,
39,Precinct,Register Voters,Ballots Cast,Turnout %
39,1,637,300,47.10%
39,2,686,315,45.92%
39,3,732,371,50.68%
39,4,635,278,43.78%
39,5,732,342,46.72%
39,6,796,341,42.84%
39,7,628,304,48.41%
39,8,852,429,50.35%
39,9,757,338,44.65%
39,10,340,189,55.59%
39,11,697,328,47.06%
39,12,1002,456,45.51%
39,13,758,290,38.26%
39,14,690,277,40.14%
39,15,799,338,42.30%
39,16,761,270,35.48%
39,17,738,371,50.27%
39,18,769,353,45.90%
39,19,720,328,45.56%
39,20,833,337,40.46%
39,21,694,243,35.01%
39,22,701,288,41.08%
39,23,711,317,44.59%
39,24,823,369,44.84%
39,25,769,298,38.75%
39,26,701,291,41.51%
39,27,112,66,58.93%
39,28,793,446,56.24%
39,29,476,192,40.34%
39,30,887,437,49.27%
39,31,756,321,42.46%
39,32,761,261,34.30%
39,33,907,363,40.02%
39,34,860,381,44.30%
39,35,729,331,45.40%
39,36,311,110,35.37%
39,37,617,334,54.13%
39,38,353,188,53.26%
39,39,435,206,47.36%
39,40,650,276,42.46%
39,41,731,333,45.55%
39,42,664,357,53.77%
39,43,714,309,43.28%
39,44,538,256,47.58%
39,45,645,312,48.37%
39,Total,"30,900","13,840",44.79%
39,,,,
40,WARD 40,,,
40,Precinct,Register Voters,Ballots Cast,Turnout %
40,1,773,297,38.42%
40,2,759,310,40.84%
40,3,847,463,54.66%
40,4,540,204,37.78%
40,5,792,376,47.47%
40,6,839,481,57.33%
40,7,685,404,58.98%
40,8,900,516,57.33%
40,9,682,289,42.38%
40,10,935,372,39.79%
40,11,724,358,49.45%
40,12,561,290,51.69%
40,13,952,604,63.45%
40,14,801,308,38.45%
40,15,817,318,38.92%
40,16,862,495,57.42%
40,17,678,321,47.35%
40,18,789,312,39.54%
40,19,1016,455,44.78%
40,20,901,366,40.62%
40,21,807,464,57.50%
40,22,731,377,51.57%
40,23,874,483,55.26%
40,24,834,291,34.89%
40,25,819,498,60.81%
40,26,723,436,60.30%
40,27,1022,547,53.52%
40,28,785,469,59.75%
40,29,738,340,46.07%
40,30,662,314,47.43%
40,31,753,437,58.03%
40,32,786,417,53.05%
40,33,665,408,61.35%
40,34,751,285,37.95%
40,35,745,262,35.17%
40,36,645,343,53.18%
40,37,835,400,47.90%
40,38,838,489,58.35%
40,39,319,114,35.74%
40,Total,"30,185","14,913",49.41%
40,,,,
41,WARD 41,,,
41,Precinct,Register Voters,Ballots Cast,Turnout %
41,1,682,256,37.54%
41,2,744,298,40.05%
41,3,700,270,38.57%
41,4,703,330,46.94%
41,5,866,337,38.91%
41,6,778,416,53.47%
41,7,765,320,41.83%
41,8,707,260,36.78%
41,9,783,333,42.53%
41,10,716,330,46.09%
41,11,820,318,38.78%
41,12,846,295,34.87%
41,13,849,292,34.39%
41,14,761,387,50.85%
41,15,901,375,41.62%
41,16,727,260,35.76%
41,17,736,268,36.41%
41,18,678,268,39.53%
41,19,763,362,47.44%
41,20,710,216,30.42%
41,21,763,284,37.22%
41,22,767,308,40.16%
41,23,856,246,28.74%
41,24,766,247,32.25%
41,25,940,196,20.85%
41,26,686,307,44.75%
41,27,806,212,26.30%
41,28,996,319,32.03%
41,29,798,198,24.81%
41,30,768,294,38.28%
41,31,782,305,39.00%
41,32,613,242,39.48%
41,33,727,277,38.10%
41,34,665,235,35.34%
41,35,834,331,39.69%
41,36,700,264,37.71%
41,37,821,315,38.37%
41,38,736,254,34.51%
41,39,757,333,43.99%
41,40,762,293,38.45%
41,41,768,266,34.64%
41,42,730,275,37.67%
41,43,786,306,38.93%
41,44,751,299,39.81%
41,45,727,263,36.18%
41,46,730,331,45.34%
41,47,754,317,42.04%
41,Total,"36,024","13,708",38.05%
41,,,,
42,WARD 42,,,
42,Precinct,Register Voters,Ballots Cast,Turnout %
42,1,755,306,40.53%
42,2,937,304,32.44%
42,3,839,365,43.50%
42,4,1268,473,37.30%
42,5,725,198,27.31%
42,6,733,371,50.61%
42,7,925,338,36.54%
42,8,740,317,42.84%
42,9,1032,376,36.43%
42,10,838,372,44.39%
42,11,587,188,32.03%
42,12,663,220,33.18%
42,13,664,315,47.44%
42,14,922,278,30.15%
42,15,760,209,27.50%
42,16,834,323,38.73%
42,17,986,321,32.56%
42,18,921,300,32.57%
42,19,1021,325,31.83%
42,20,832,259,31.13%
42,21,754,272,36.07%
42,22,491,165,33.60%
42,23,844,247,29.27%
42,24,801,294,36.70%
42,25,927,293,31.61%
42,26,910,323,35.49%
42,27,547,274,50.09%
42,28,879,397,45.16%
42,29,833,272,32.65%
42,30,623,233,37.40%
42,31,884,318,35.97%
42,32,888,263,29.62%
42,33,876,424,48.40%
42,34,765,236,30.85%
42,35,1110,463,41.71%
42,36,1303,423,32.46%
42,37,638,184,28.84%
42,38,773,243,31.44%
42,39,913,295,32.31%
42,40,1071,356,33.24%
42,41,826,290,35.11%
42,42,1066,409,38.37%
42,Total,"35,704","12,832",35.94%
42,,,,
43,WARD 43,,,
43,Precinct,Register Voters,Ballots Cast,Turnout %
43,1,439,184,41.91%
43,2,772,299,38.73%
43,3,798,302,37.84%
43,4,981,314,32.01%
43,5,668,251,37.57%
43,6,601,192,31.95%
43,7,514,239,46.50%
43,8,631,252,39.94%
43,9,865,355,41.04%
43,10,900,348,38.67%
43,11,719,235,32.68%
43,12,497,201,40.44%
43,13,736,357,48.51%
43,14,766,300,39.16%
43,15,820,320,39.02%
43,16,925,335,36.22%
43,17,622,223,35.85%
43,18,841,307,36.50%
43,19,813,354,43.54%
43,20,829,374,45.11%
43,21,844,344,40.76%
43,22,530,202,38.11%
43,23,537,205,38.18%
43,24,671,217,32.34%
43,25,596,288,48.32%
43,26,492,231,46.95%
43,27,685,304,44.38%
43,28,1021,400,39.18%
43,29,749,291,38.85%
43,30,1013,444,43.83%
43,31,840,364,43.33%
43,32,789,370,46.89%
43,33,831,307,36.94%
43,34,531,261,49.15%
43,35,903,317,35.11%
43,36,439,174,39.64%
43,37,900,408,45.33%
43,38,724,225,31.08%
43,39,780,388,49.74%
43,40,606,256,42.24%
43,41,934,435,46.57%
43,42,743,270,36.34%
43,43,837,308,36.80%
43,44,745,304,40.81%
43,45,464,200,43.10%
43,46,445,171,38.43%
43,Total,"33,386","13,426",40.21%
43,,,,
44,WARD 44,,,
44,Precinct,Register Voters,Ballots Cast,Turnout %
44,1,1164,618,53.09%
44,2,836,348,41.63%
44,3,478,270,56.49%
44,4,744,385,51.75%
44,5,807,419,51.92%
44,6,944,478,50.64%
44,7,579,271,46.80%
44,8,979,449,45.86%
44,9,751,271,36.09%
44,10,836,340,40.67%
44,11,825,343,41.58%
44,12,787,401,50.95%
44,13,701,242,34.52%
44,14,733,311,42.43%
44,15,751,373,49.67%
44,16,850,403,47.41%
44,17,951,525,55.21%
44,18,900,340,37.78%
44,19,871,486,55.80%
44,20,838,378,45.11%
44,21,879,467,53.13%
44,22,825,434,52.61%
44,23,751,340,45.27%
44,24,616,278,45.13%
44,25,783,360,45.98%
44,26,866,450,51.96%
44,27,857,388,45.27%
44,28,793,447,56.37%
44,29,919,387,42.11%
44,30,876,392,44.75%
44,31,765,353,46.14%
44,32,904,396,43.81%
44,33,732,464,63.39%
44,34,851,404,47.47%
44,35,897,452,50.39%
44,36,804,397,49.38%
44,37,839,442,52.68%
44,38,838,331,39.50%
44,39,773,329,42.56%
44,40,750,348,46.40%
44,41,948,491,51.79%
44,Total,"33,591","16,001",47.63%
44,,,,
45,WARD 45,,,
45,Precinct,Register Voters,Ballots Cast,Turnout %
45,1,527,301,57.12%
45,2,624,348,55.77%
45,3,614,337,54.89%
45,4,795,421,52.96%
45,5,738,337,45.66%
45,6,832,411,49.40%
45,7,963,460,47.77%
45,8,774,342,44.19%
45,9,810,361,44.57%
45,10,815,355,43.56%
45,11,634,288,45.43%
45,12,726,306,42.15%
45,13,615,320,52.03%
45,14,1008,442,43.85%
45,15,848,436,51.42%
45,16,647,280,43.28%
45,17,813,323,39.73%
45,18,848,325,38.33%
45,19,448,168,37.50%
45,20,552,206,37.32%
45,21,671,265,39.49%
45,22,729,273,37.45%
45,23,768,280,36.46%
45,24,649,235,36.21%
45,25,463,190,41.04%
45,26,439,159,36.22%
45,27,709,268,37.80%
45,28,620,240,38.71%
45,29,541,169,31.24%
45,30,684,291,42.54%
45,31,597,251,42.04%
45,32,692,265,38.29%
45,33,521,230,44.15%
45,34,821,354,43.12%
45,35,762,330,43.31%
45,36,743,324,43.61%
45,37,717,273,38.08%
45,38,738,250,33.88%
45,39,779,281,36.07%
45,40,731,292,39.95%
45,41,691,272,39.36%
45,42,687,290,42.21%
45,43,744,263,35.35%
45,44,699,260,37.20%
45,45,526,173,32.89%
45,46,568,192,33.80%
45,47,547,202,36.93%
45,48,627,178,28.39%
45,Total,"33,094","13,817",41.75%
45,,,,
46,WARD 46,,,
46,Precinct,Register Voters,Ballots Cast,Turnout %
46,1,762,317,41.60%
46,2,748,385,51.47%
46,3,840,476,56.67%
46,4,775,388,50.06%
46,5,938,427,45.52%
46,6,772,410,53.11%
46,7,797,458,57.47%
46,8,786,337,42.88%
46,9,795,446,56.10%
46,10,1101,562,51.04%
46,11,828,358,43.24%
46,12,776,452,58.25%
46,13,766,408,53.26%
46,14,987,449,45.49%
46,15,792,378,47.73%
46,16,810,459,56.67%
46,17,859,422,49.13%
46,18,821,424,51.64%
46,19,485,272,56.08%
46,20,930,362,38.92%
46,21,760,276,36.32%
46,22,716,312,43.58%
46,23,808,350,43.32%
46,24,814,424,52.09%
46,25,790,384,48.61%
46,26,771,414,53.70%
46,27,892,482,54.04%
46,28,708,415,58.62%
46,29,694,326,46.97%
46,30,772,428,55.44%
46,31,756,413,54.63%
46,32,941,443,47.08%
46,33,791,461,58.28%
46,34,941,434,46.12%
46,35,939,511,54.42%
46,36,677,362,53.47%
46,37,591,284,48.05%
46,38,857,370,43.17%
46,39,768,400,52.08%
46,40,685,359,52.41%
46,Total,"32,039","16,038",50.06%
46,,,,
47,WARD 47,,,
47,Precinct,Register Voters,Ballots Cast,Turnout %
47,1,503,236,46.92%
47,2,773,411,53.17%
47,3,761,412,54.14%
47,4,810,395,48.77%
47,5,805,469,58.26%
47,6,889,441,49.61%
47,7,738,371,50.27%
47,8,776,385,49.61%
47,9,703,330,46.94%
47,10,901,539,59.82%
47,11,789,364,46.13%
47,12,778,433,55.66%
47,13,689,429,62.26%
47,14,673,356,52.90%
47,15,890,577,64.83%
47,16,752,401,53.32%
47,17,770,396,51.43%
