ward,Precinct,Register Voters,Ballots Cast,Turnout %
24,6,786,452,57.51%
24,7,485,281,57.94%
24,8,463,227,49.03%
24,9,818,495,60.51%
24,10,443,226,51.02%
24,11,984,566,57.52%
24,12,540,308,57.04%
24,13,540,306,56.67%
24,14,839,481,57.33%
24,15,524,309,58.97%
24,16,875,513,58.63%
24,17,629,388,61.69%
24,18,748,462,61.76%
24,19,860,550,63.95%
24,20,625,405,64.80%
24,21,446,251,56.28%
24,22,1004,645,64.24%
24,23,850,483,56.82%
24,24,1130,651,57.61%
24,25,777,360,46.33%
24,26,906,609,67.22%
24,27,807,486,60.22%
24,28,598,347,58.03%
24,29,509,309,60.71%
24,30,392,264,67.35%
24,31,893,524,58.68%
24,32,419,279,66.59%
24,33,506,290,57.31%
24,34,797,448,56.21%
24,35,699,450,64.38%
24,36,955,557,58.32%
24,37,514,301,58.56%
24,38,568,357,62.85%
24,39,874,525,60.07%
24,40,836,528,63.16%
24,41,531,332,62.52%
24,Total,"28,837","17,085",59.25%
24,,,,
25,WARD 25,,,
25,Precinct,Register Voters,Ballots Cast,Turnout %
25,1,732,485,66.26%
25,2,857,565,65.93%
25,3,1002,794,79.24%
25,4,801,580,72.41%
25,5,893,592,66.29%
25,6,711,229,32.21%
25,7,905,560,61.88%
25,8,916,625,68.23%
25,9,945,616,65.19%
25,10,1073,908,84.62%
25,11,958,580,60.54%
25,12,825,526,63.76%
25,13,960,636,66.25%
25,14,833,436,52.34%
25,15,814,512,62.90%
25,16,1104,867,78.53%
25,17,902,616,68.29%
25,18,943,534,56.63%
25,19,994,620,62.37%
25,20,826,487,58.96%
25,21,1166,982,84.22%
25,22,871,555,63.72%
25,23,880,629,71.48%
25,24,961,596,62.02%
25,25,765,615,80.39%
25,26,868,532,61.29%
25,27,1062,810,76.27%
25,28,861,580,67.36%
25,29,784,553,70.54%
25,30,906,562,62.03%
25,31,1321,1069,80.92%
25,32,813,506,62.24%
25,Total,"29,252","19,757",67.54%
25,,,,
26,WARD 26,,,
26,Precinct,Register Voters,Ballots Cast,Turnout %
26,1,702,478,68.09%
26,2,667,424,63.57%
26,3,711,520,73.14%
26,4,633,369,58.29%
26,5,604,407,67.38%
26,6,655,383,58.47%
26,7,544,423,77.76%
26,8,450,243,54.00%
26,9,653,406,62.17%
26,10,622,418,67.20%
26,11,622,419,67.36%
26,12,692,485,70.09%
26,13,480,296,61.67%
26,14,540,344,63.70%
26,15,517,292,56.48%
26,16,506,283,55.93%
26,17,501,373,74.45%
26,18,562,362,64.41%
26,19,487,334,68.58%
26,20,638,406,63.64%
26,21,892,569,63.79%
26,22,517,297,57.45%
26,23,500,299,59.80%
26,24,648,433,66.82%
26,25,611,417,68.25%
26,26,561,335,59.71%
26,27,743,474,63.80%
26,28,732,573,78.28%
26,29,442,262,59.28%
26,30,496,340,68.55%
26,31,384,233,60.68%
26,32,708,541,76.41%
26,33,674,441,65.43%
26,34,661,499,75.49%
26,35,666,414,62.16%
26,36,612,443,72.39%
26,37,725,500,68.97%
26,38,411,262,63.75%
26,39,671,475,70.79%
26,40,482,304,63.07%
26,41,710,529,74.51%
26,42,517,352,68.09%
26,43,484,286,59.09%
26,44,444,274,61.71%
26,45,437,243,55.61%
26,46,444,317,71.40%
26,47,557,325,58.35%
26,48,582,426,73.20%
26,49,489,296,60.53%
26,Total,"28,586","18,824",65.85%
26,,,,
27,WARD 27,,,
27,Precinct,Register Voters,Ballots Cast,Turnout %
27,1,903,782,86.60%
27,2,804,620,77.11%
27,3,615,337,54.80%
27,4,482,309,64.11%
27,5,817,400,48.96%
27,6,734,559,76.16%
27,7,942,750,79.62%
27,8,797,472,59.22%
27,9,353,293,83.00%
27,10,858,551,64.22%
27,11,768,644,83.85%
27,12,499,410,82.16%
27,13,970,686,70.72%
27,14,505,332,65.74%
27,15,650,390,60.00%
27,16,855,682,79.77%
27,17,767,551,71.84%
27,18,671,413,61.55%
27,19,684,356,52.05%
27,20,701,508,72.47%
27,21,692,572,82.66%
27,22,635,319,50.24%
27,23,599,403,67.28%
27,24,801,429,53.56%
27,25,728,496,68.13%
27,26,636,408,64.15%
27,27,971,676,69.62%
27,28,342,275,80.41%
27,29,794,441,55.54%
27,30,438,280,63.93%
27,31,659,438,66.46%
27,32,689,453,65.75%
27,33,778,556,71.47%
27,34,724,485,66.99%
27,35,746,596,79.89%
27,36,600,396,66.00%
27,37,801,635,79.28%
27,38,1025,816,79.61%
27,39,543,353,65.01%
27,40,951,739,77.71%
27,41,734,492,67.03%
27,42,474,382,80.59%
27,43,682,451,66.13%
27,44,742,439,59.16%
27,45,1244,1059,85.13%
27,46,504,406,80.56%
27,47,509,405,79.57%
27,48,1176,908,77.21%
27,49,666,392,58.86%
27,50,731,519,71.00%
27,Total,"35,989","25,264",70.20%
27,,,,
28,WARD 28,,,
28,Precinct,Register Voters,Ballots Cast,Turnout %
28,1,711,442,62.17%
28,2,652,444,68.10%
28,3,660,429,65.00%
28,4,616,427,69.32%
28,5,335,241,71.94%
28,6,278,235,84.53%
28,7,875,536,61.26%
28,8,658,505,76.75%
28,9,870,481,55.29%
28,10,847,607,71.66%
28,11,1352,923,68.27%
28,12,845,511,60.47%
28,13,683,470,68.81%
28,14,753,451,59.89%
28,15,248,168,67.74%
28,16,565,333,58.94%
28,17,720,437,60.69%
28,18,480,355,73.96%
28,19,613,419,68.35%
28,20,673,473,70.28%
28,21,661,401,60.67%
28,22,619,429,69.31%
28,23,1010,605,59.90%
28,24,788,451,57.23%
28,25,909,587,64.58%
28,26,913,566,61.99%
28,27,664,493,74.25%
28,28,723,544,75.24%
28,29,678,280,41.30%
28,30,98,72,73.47%
28,31,1024,609,59.47%
28,32,799,492,61.58%
28,33,911,561,61.58%
28,34,1340,923,68.88%
28,35,965,580,60.10%
28,36,493,284,57.61%
28,37,1090,649,59.54%
28,38,469,232,49.47%
28,39,627,379,60.45%
28,40,1007,612,60.77%
28,41,593,373,62.90%
28,42,865,551,63.70%
28,43,1006,634,63.02%
28,44,606,357,58.91%
28,45,645,526,81.55%
28,46,1198,849,70.87%
28,Total,"34,135","21,926",64.23%
28,,,,
29,WARD 29,,,
29,Precinct,Register Voters,Ballots Cast,Turnout %
29,1,826,636,77.00%
29,2,1180,777,65.85%
29,3,1000,641,64.10%
29,4,940,610,64.89%
29,5,810,522,64.44%
29,6,858,486,56.64%
29,7,689,507,73.58%
29,8,906,537,59.27%
29,9,747,579,77.51%
29,10,785,622,79.24%
29,11,517,343,66.34%
29,12,860,633,73.60%
29,13,894,605,67.67%
29,14,801,510,63.67%
29,15,869,611,70.31%
29,16,909,596,65.57%
29,17,763,521,68.28%
29,18,877,552,62.94%
29,19,873,597,68.38%
29,20,1133,742,65.49%
29,21,1196,749,62.63%
29,22,694,448,64.55%
29,23,798,570,71.43%
29,24,738,521,70.60%
29,25,871,612,70.26%
29,26,755,537,71.13%
29,27,682,482,70.67%
29,28,1070,680,63.55%
29,29,849,557,65.61%
29,30,802,620,77.31%
29,31,870,559,64.25%
29,32,830,535,64.46%
29,33,528,389,73.67%
29,34,497,340,68.41%
29,35,694,413,59.51%
29,36,681,452,66.37%
29,37,795,506,63.65%
29,38,825,541,65.58%
29,39,846,507,59.93%
29,40,870,612,70.34%
29,41,703,474,67.43%
29,42,933,603,64.63%
29,43,807,607,75.22%
29,44,1051,680,64.70%
29,Total,"36,622","24,621",67.23%
29,,,,
30,WARD 30,,,
30,Precinct,Register Voters,Ballots Cast,Turnout %
30,1,850,597,70.24%
30,2,859,542,63.10%
30,3,558,396,70.97%
30,4,826,532,64.41%
30,5,747,471,63.05%
30,6,672,424,63.10%
30,7,835,569,68.14%
30,8,876,582,66.44%
30,9,745,470,63.09%
30,10,973,625,64.23%
30,11,812,509,62.68%
30,12,820,541,65.98%
30,13,748,486,64.97%
30,14,648,384,59.26%
30,15,586,435,74.23%
30,16,456,277,60.75%
30,17,815,527,64.66%
30,18,929,613,65.98%
30,19,939,538,57.29%
30,20,831,559,67.27%
30,21,655,411,62.75%
30,22,1008,689,68.35%
30,23,949,607,63.96%
30,24,1042,655,62.86%
30,25,1083,713,65.84%
30,26,572,363,63.46%
30,27,544,355,65.26%
30,28,778,561,72.11%
30,29,596,376,63.09%
30,30,426,255,59.86%
30,31,506,351,69.37%
30,32,556,413,74.28%
30,Total,"24,240","15,826",65.29%
30,,,,
31,WARD 31,,,
31,Precinct,Register Voters,Ballots Cast,Turnout %
31,1,635,364,57.32%
31,2,525,304,57.90%
31,3,556,364,65.47%
31,4,653,476,72.89%
31,5,568,377,66.37%
31,6,495,321,64.85%
31,7,725,556,76.69%
31,8,522,288,55.17%
31,9,657,417,63.47%
31,10,610,361,59.18%
31,11,496,334,67.34%
31,12,539,338,62.71%
31,13,659,396,60.09%
31,14,556,355,63.85%
31,15,558,337,60.39%
31,16,661,448,67.78%
31,17,603,354,58.71%
31,18,559,336,60.11%
31,19,504,313,62.10%
31,20,547,360,65.81%
31,21,554,371,66.97%
31,22,579,360,62.18%
31,23,571,356,62.35%
31,24,598,375,62.71%
31,25,589,355,60.27%
31,26,584,393,67.29%
31,27,673,404,60.03%
31,28,606,345,56.93%
31,29,625,378,60.48%
31,30,507,304,59.96%
31,31,538,367,68.22%
31,32,545,339,62.20%
31,33,562,368,65.48%
31,34,600,389,64.83%
31,35,637,389,61.07%
31,36,549,368,67.03%
31,37,541,341,63.03%
31,38,620,396,63.87%
31,39,645,408,63.26%
31,40,672,407,60.57%
31,41,630,359,56.98%
31,Total,"24,053","15,171",63.07%
31,,,,
32,WARD 32,,,
32,Precinct,Register Voters,Ballots Cast,Turnout %
32,1,1061,765,72.10%
32,2,880,758,86.14%
32,3,861,704,81.77%
32,4,793,633,79.82%
32,5,841,690,82.05%
32,6,914,752,82.28%
32,7,924,724,78.35%
32,8,999,805,80.58%
32,9,880,682,77.50%
32,10,938,722,76.97%
32,11,733,604,82.40%
32,12,663,490,73.91%
32,13,922,721,78.20%
32,14,826,674,81.60%
32,15,792,645,81.44%
32,16,806,648,80.40%
32,17,833,646,77.55%
32,18,774,646,83.46%
32,19,820,639,77.93%
32,20,830,642,77.35%
32,21,798,682,85.46%
32,22,1055,852,80.76%
32,23,810,678,83.70%
32,24,729,575,78.88%
32,25,811,651,80.27%
32,26,844,674,79.86%
32,27,792,658,83.08%
32,28,845,633,74.91%
32,29,864,711,82.29%
32,30,796,682,85.68%
32,31,875,721,82.40%
32,32,793,662,83.48%
32,33,853,697,81.71%
32,34,869,720,82.85%
32,35,821,692,84.29%
32,36,863,716,82.97%
32,37,875,660,75.43%
32,38,809,665,82.20%
32,39,910,745,81.87%
32,40,829,724,87.33%
32,41,824,688,83.50%
32,42,780,613,78.59%
32,43,734,581,79.16%
32,Total,"36,269","29,270",80.70%
32,,,,
33,WARD 33,,,
33,Precinct,Register Voters,Ballots Cast,Turnout %
33,1,948,685,72.26%
33,2,1155,863,74.72%
33,3,1009,780,77.30%
33,4,1117,866,77.53%
33,5,859,603,70.20%
33,6,842,612,72.68%
33,7,1020,744,72.94%
33,8,970,805,82.99%
33,9,951,740,77.81%
33,10,816,612,75.00%
33,11,983,732,74.47%
33,12,932,689,73.93%
33,13,851,651,76.50%
33,14,494,356,72.06%
33,15,985,737,74.82%
33,16,1205,904,75.02%
33,17,1001,748,74.73%
33,18,1204,863,71.68%
33,19,1031,725,70.32%
33,20,982,773,78.72%
33,21,936,709,75.75%
33,22,832,623,74.88%
33,23,881,702,79.68%
33,24,964,800,82.99%
33,25,1083,807,74.52%
33,26,681,537,78.85%
33,27,991,737,74.37%
33,28,823,625,75.94%
33,Total,"26,546","20,028",75.45%
33,,,,
34,WARD 34,,,
34,Precinct,Register Voters,Ballots Cast,Turnout %
34,1,758,512,67.55%
34,2,697,386,55.38%
34,3,824,550,66.75%
34,4,723,422,58.37%
34,5,682,448,65.69%
34,6,787,547,69.50%
34,7,751,524,69.77%
34,8,704,432,61.36%
34,9,786,454,57.76%
34,10,726,467,64.33%
34,11,798,449,56.27%
34,12,794,523,65.87%
34,13,756,523,69.18%
34,14,741,431,58.16%
34,15,839,491,58.52%
34,16,777,453,58.30%
34,17,921,628,68.19%
34,18,765,401,52.42%
34,19,893,631,70.66%
34,20,776,542,69.85%
34,21,781,534,68.37%
34,22,658,449,68.24%
34,23,651,412,63.29%
34,24,760,470,61.84%
34,25,778,524,67.35%
34,26,823,534,64.88%
34,27,727,459,63.14%
34,28,678,383,56.49%
34,29,684,405,59.21%
34,30,604,422,69.87%
34,31,806,457,56.70%
34,32,779,484,62.13%
34,33,738,473,64.09%
34,34,744,521,70.03%
34,35,849,557,65.61%
34,36,668,443,66.32%
34,37,716,364,50.84%
34,38,661,302,45.69%
34,39,754,388,51.46%
34,40,807,562,69.64%
34,41,635,365,57.48%
34,42,681,461,67.69%
34,43,605,427,70.58%
34,44,722,478,66.20%
34,45,752,503,66.89%
34,46,481,316,65.70%
34,47,823,514,62.45%
34,48,742,494,66.58%
34,49,881,578,65.61%
34,50,725,453,62.48%
34,51,707,505,71.43%
34,52,518,352,67.95%
34,53,667,388,58.17%
34,Total,"39,103","24,791",63.40%
34,,,,
35,WARD 35,,,
35,Precinct,Register Voters,Ballots Cast,Turnout %
35,1,809,588,72.68%
35,2,759,554,72.99%
35,3,805,544,67.58%
35,4,767,551,71.84%
35,5,721,521,72.26%
35,6,805,539,66.96%
35,7,785,574,73.12%
35,8,785,600,76.43%
35,9,801,583,72.78%
35,10,930,728,78.28%
35,11,865,609,70.40%
35,12,778,427,54.88%
35,13,785,438,55.80%
35,14,782,475,60.74%
35,15,930,662,71.18%
35,16,751,408,54.33%
35,17,876,665,75.91%
35,18,742,469,63.21%
35,19,757,382,50.46%
35,20,782,547,69.95%
35,21,822,522,63.50%
35,22,938,669,71.32%
35,23,798,577,72.31%
35,24,761,527,69.25%
35,25,877,706,80.50%
35,26,751,491,65.38%
35,27,765,535,69.93%
35,28,808,543,67.20%
35,29,879,568,64.62%
35,30,864,588,68.06%
35,31,809,625,77.26%
35,Total,"25,087","17,215",68.62%
35,,,,
36,WARD 36,,,
36,Precinct,Register Voters,Ballots Cast,Turnout %
36,1,803,557,69.36%
36,2,803,532,66.25%
36,3,645,466,72.25%
36,4,886,533,60.16%
36,5,825,526,63.76%
36,6,796,466,58.54%
36,7,794,577,72.67%
36,8,685,428,62.48%
36,9,812,491,60.47%
36,10,876,587,67.01%
36,11,663,427,64.40%
36,12,727,355,48.83%
36,13,632,366,57.91%
36,14,784,543,69.26%
36,15,790,543,68.73%
36,16,774,520,67.18%
36,17,812,548,67.49%
36,18,776,503,64.82%
36,19,938,621,66.20%
36,20,789,508,64.39%
36,21,829,500,60.31%
36,22,772,479,62.05%
36,23,812,488,60.10%
36,24,856,550,64.25%
36,25,861,517,60.05%
36,26,782,484,61.89%
36,27,731,498,68.13%
36,28,786,492,62.60%
36,29,866,566,65.36%
36,30,789,516,65.40%
36,Total,"23,694","15,187",64.10%
36,,,,
37,WARD 37,,,
37,Precinct,Register Voters,Ballots Cast,Turnout %
37,1,798,444,55.64%
37,2,686,404,58.89%
37,3,737,423,57.39%
37,4,731,440,60.19%
37,5,815,516,63.31%
37,6,784,510,65.05%
37,7,708,372,52.54%
37,8,745,411,55.17%
37,9,885,565,63.84%
37,10,882,582,65.99%
37,11,778,436,56.04%
37,12,748,416,55.61%
37,13,687,402,58.52%
37,14,881,546,61.98%
37,15,865,534,61.73%
37,16,848,546,64.39%
37,17,764,462,60.47%
37,18,819,483,58.97%
37,19,811,453,55.86%
37,20,783,443,56.58%
37,21,782,469,59.97%
37,22,836,466,55.74%
37,23,738,495,67.07%
37,24,807,534,66.17%
37,25,787,483,61.37%
37,26,853,586,68.70%
37,27,829,532,64.17%
37,28,694,455,65.56%
37,29,810,520,64.20%
37,30,841,489,58.15%
37,31,840,547,65.12%
37,32,755,474,62.78%
37,33,871,580,66.59%
37,34,832,511,61.42%
37,35,805,518,64.35%
37,36,820,516,62.93%
37,37,950,592,62.32%
37,38,847,536,63.28%
37,39,815,502,61.60%
37,40,800,526,65.75%
37,41,740,488,65.95%
37,Total,"32,807","20,207",61.59%
37,,,,
38,WARD 38,,,
38,Precinct,Register Voters,Ballots Cast,Turnout %
38,1,732,475,64.89%
38,2,757,559,73.84%
38,3,832,571,68.63%
38,4,760,513,67.50%
38,5,799,560,70.09%
38,6,867,559,64.48%
38,7,788,522,66.24%
38,8,777,511,65.77%
38,9,839,581,69.25%
38,10,715,501,70.07%
38,11,686,479,69.83%
38,12,797,549,68.88%
38,13,862,571,66.24%
38,14,822,566,68.86%
38,15,731,501,68.54%
38,16,775,553,71.35%
38,17,860,618,71.86%
38,18,803,548,68.24%
38,19,855,602,70.41%
38,20,826,574,69.49%
38,21,772,466,60.36%
38,22,715,498,69.65%
38,23,798,563,70.55%
38,24,818,596,72.86%
38,25,681,462,67.84%
38,26,779,548,70.35%
38,27,824,575,69.78%
38,28,877,636,72.52%
38,29,793,509,64.19%
38,30,847,536,63.28%
38,31,713,532,74.61%
38,32,801,515,64.29%
38,33,805,546,67.83%
38,34,762,527,69.16%
38,35,782,533,68.16%
38,36,721,479,66.44%
38,37,783,532,67.94%
38,38,766,482,62.92%
38,39,816,570,69.85%
38,40,754,524,69.50%
38,41,672,487,72.47%
38,Total,"32,162","22,029",68.49%
38,,,,
39,WARD 39,,,
39,Precinct,Register Voters,Ballots Cast,Turnout %
39,1,645,527,81.71%
39,2,708,558,78.81%
39,3,779,583,74.84%
39,4,648,505,77.93%
39,5,738,567,76.83%
39,6,867,555,64.01%
39,7,648,468,72.22%
39,8,872,621,71.22%
39,9,802,576,71.82%
39,10,356,264,74.16%
39,11,719,510,70.93%
39,12,1064,745,70.02%
39,13,778,519,66.71%
39,14,729,530,72.70%
39,15,849,616,72.56%
39,16,797,541,67.88%
39,17,761,553,72.67%
39,18,776,530,68.30%
39,19,743,539,72.54%
39,20,874,653,74.71%
39,21,729,516,70.78%
39,22,724,536,74.03%
39,23,722,542,75.07%
39,24,852,679,79.69%
39,25,791,495,62.58%
39,26,730,543,74.38%
39,27,116,97,83.62%
39,28,842,631,74.94%
39,29,489,317,64.83%
39,30,918,696,75.82%
39,31,792,509,64.27%
39,32,783,515,65.77%
39,33,923,666,72.16%
39,34,893,627,70.21%
39,35,756,547,72.35%
39,36,350,193,55.14%
39,37,643,524,81.49%
39,38,360,296,82.22%
39,39,449,337,75.06%
39,40,690,486,70.43%
39,41,763,591,77.46%
39,42,686,582,84.84%
39,43,738,576,78.05%
39,44,550,434,78.91%
39,45,649,505,77.81%
39,Total,"32,091","23,400",72.92%
39,,,,
40,WARD 40,,,
40,Precinct,Register Voters,Ballots Cast,Turnout %
40,1,827,571,69.04%
40,2,785,580,73.89%
40,3,923,750,81.26%
40,4,553,347,62.75%
40,5,836,619,74.04%
40,6,869,717,82.51%
40,7,713,595,83.45%
40,8,895,730,81.56%
40,9,728,544,74.73%
40,10,964,678,70.33%
40,11,753,604,80.21%
40,12,600,491,81.83%
40,13,1005,901,89.65%
40,14,830,548,66.02%
40,15,878,550,62.64%
40,16,900,749,83.22%
40,17,702,525,74.79%
40,18,825,577,69.94%
40,19,1032,762,73.84%
40,20,927,620,66.88%
40,21,839,682,81.29%
40,22,747,592,79.25%
40,23,914,679,74.29%
40,24,833,591,70.95%
40,25,838,714,85.20%
40,26,737,595,80.73%
40,27,1060,805,75.94%
40,28,836,653,78.11%
40,29,765,573,74.90%
40,30,671,520,77.50%
40,31,806,668,82.88%
40,32,828,657,79.35%
40,33,692,596,86.13%
40,34,787,552,70.14%
40,35,771,495,64.20%
40,36,685,565,82.48%
40,37,878,663,75.51%
40,38,857,743,86.70%
40,39,349,225,64.47%
40,Total,"31,438","24,026",76.42%
40,,,,
41,WARD 41,,,
41,Precinct,Register Voters,Ballots Cast,Turnout %
41,1,705,525,74.47%
41,2,752,595,79.12%
41,3,728,515,70.74%
41,4,700,563,80.43%
41,5,874,660,75.51%
41,6,784,637,81.25%
41,7,788,642,81.47%
41,8,726,569,78.37%
41,9,777,581,74.77%
41,10,738,597,80.89%
41,11,852,642,75.35%
41,12,866,606,69.98%
41,13,902,695,77.05%
41,14,774,640,82.69%
41,15,918,702,76.47%
41,16,762,558,73.23%
41,17,752,584,77.66%
41,18,682,532,78.01%
41,19,775,631,81.42%
41,20,693,461,66.52%
41,21,754,541,71.75%
41,22,793,598,75.41%
41,23,870,627,72.07%
41,24,792,532,67.17%
41,25,976,604,61.89%
41,26,703,543,77.24%
41,27,850,559,65.76%
41,28,1067,714,66.92%
41,29,826,535,64.77%
41,30,780,569,72.95%
41,31,794,613,77.20%
41,32,638,473,74.14%
41,33,742,554,74.66%
41,34,684,502,73.39%
41,35,855,656,76.73%
41,36,723,559,77.32%
41,37,839,634,75.57%
41,38,767,530,69.10%
41,39,776,610,78.61%
41,40,770,619,80.39%
41,41,788,587,74.49%
41,42,750,604,80.53%
41,43,804,620,77.11%
41,44,772,603,78.11%
41,45,765,559,73.07%
41,46,746,577,77.35%
41,47,771,567,73.54%
41,Total,"36,943","27,624",74.77%
41,,,,
42,WARD 42,,,
42,Precinct,Register Voters,Ballots Cast,Turnout %
42,1,748,646,86.36%
42,2,1068,832,77.90%
42,3,926,766,82.72%
42,4,1576,1292,81.98%
42,5,738,587,79.54%
42,6,786,665,84.61%
42,7,985,836,84.87%
42,8,800,640,80.00%
42,9,1110,796,71.71%
42,10,1060,918,86.60%
42,11,604,492,81.46%
42,12,705,579,82.13%
42,13,680,578,85.00%
42,14,1076,903,83.92%
42,15,819,652,79.61%
42,16,872,740,84.86%
42,17,1153,1017,88.20%
42,18,1098,921,83.88%
42,19,1092,925,84.71%
42,20,1008,819,81.25%
42,21,885,741,83.73%
42,22,501,408,81.44%
42,23,915,781,85.36%
42,24,839,718,85.58%
42,25,997,804,80.64%
42,26,1025,861,84.00%
42,27,588,509,86.56%
42,28,896,810,90.40%
42,29,916,773,84.39%
42,30,668,579,86.68%
42,31,1065,906,85.07%
42,32,977,807,82.60%
42,33,926,792,85.53%
42,34,788,645,81.85%
42,35,1229,984,80.07%
42,36,1470,1190,80.95%
42,37,680,546,80.29%
42,38,864,696,80.56%
42,39,1016,852,83.86%
42,40,1193,982,82.31%
42,41,878,743,84.62%
42,42,1295,1149,88.73%
42,Total,"39,515","32,880",83.21%
42,,,,
43,WARD 43,,,
43,Precinct,Register Voters,Ballots Cast,Turnout %
43,1,453,370,81.68%
43,2,839,717,85.46%
43,3,844,694,82.23%
43,4,1111,942,84.79%
43,5,738,617,83.60%
43,6,646,528,81.73%
43,7,563,464,82.42%
43,8,678,559,82.45%
43,9,875,711,81.26%
43,10,970,802,82.68%
43,11,832,682,81.97%
43,12,568,504,88.73%
43,13,801,685,85.52%
43,14,789,661,83.78%
43,15,886,788,88.94%
43,16,1024,825,80.57%
43,17,676,582,86.09%
43,18,899,775,86.21%
43,19,871,749,85.99%
43,20,897,764,85.17%
43,21,945,745,78.84%
43,22,595,502,84.37%
43,23,606,503,83.00%
43,24,730,605,82.88%
43,25,624,548,87.82%
43,26,514,441,85.80%
43,27,778,675,86.76%
43,28,1115,890,79.82%
43,29,817,701,85.80%
43,30,1042,892,85.60%
43,31,870,708,81.38%
43,32,892,775,86.88%
43,33,824,703,85.32%
43,34,561,502,89.48%
43,35,943,797,84.52%
43,36,478,414,86.61%
43,37,1000,825,82.50%
43,38,745,599,80.40%
43,39,906,779,85.98%
43,40,684,562,82.16%
43,41,1044,900,86.21%
43,42,816,665,81.50%
43,43,863,733,84.94%
43,44,801,665,83.02%
43,45,480,415,86.46%
43,46,488,412,84.43%
43,Total,"36,121","30,375",84.09%
43,,,,
44,WARD 44,,,
44,Precinct,Register Voters,Ballots Cast,Turnout %
44,1,1269,1135,89.44%
44,2,937,714,76.20%
44,3,501,443,88.42%
44,4,822,694,84.43%
44,5,940,802,85.32%
44,6,1085,942,86.82%
44,7,605,529,87.44%
44,8,1072,942,87.87%
44,9,852,690,80.99%
44,10,910,741,81.43%
44,11,961,798,83.04%
44,12,865,783,90.52%
44,13,790,644,81.52%
44,14,797,695,87.20%
44,15,813,672,82.66%
44,16,935,797,85.24%
44,17,1072,943,87.97%
44,18,958,745,77.77%
44,19,999,874,87.49%
44,20,912,769,84.32%
44,21,967,866,89.56%
44,22,906,767,84.66%
44,23,852,743,87.21%
44,24,620,539,86.94%
44,25,871,735,84.39%
44,26,996,834,83.73%
44,27,938,822,87.63%
44,28,875,760,86.86%
44,29,997,833,83.55%
44,30,988,844,85.43%
44,31,836,660,78.95%
44,32,1020,856,83.92%
44,33,824,748,90.78%
44,34,915,760,83.06%
44,35,996,860,86.35%
44,36,920,775,84.24%
44,37,896,798,89.06%
44,38,958,754,78.71%
44,39,893,735,82.31%
44,40,857,735,85.76%
44,41,1098,966,87.98%
44,Total,"37,318","31,742",85.06%
44,,,,
45,WARD 45,,,
45,Precinct,Register Voters,Ballots Cast,Turnout %
45,1,535,464,86.73%
45,2,659,472,71.62%
45,3,636,503,79.09%
45,4,817,649,79.44%
45,5,730,543,74.38%
45,6,856,664,77.57%
45,7,1018,768,75.44%
45,8,782,571,73.02%
45,9,828,581,70.17%
45,10,840,599,71.31%
45,11,648,438,67.59%
45,12,790,536,67.85%
45,13,631,470,74.48%
45,14,1031,711,68.96%
45,15,867,653,75.32%
45,16,663,456,68.78%
45,17,864,626,72.45%
45,18,890,577,64.83%
45,19,466,325,69.74%
45,20,584,435,74.49%
45,21,704,495,70.31%
45,22,761,537,70.57%
45,23,770,537,69.74%
45,24,680,437,64.26%
45,25,483,353,73.08%
45,26,437,310,70.94%
45,27,738,522,70.73%
45,28,650,472,72.62%
45,29,564,379,67.20%
45,30,712,524,73.60%
45,31,645,442,68.53%
45,32,721,471,65.33%
45,33,545,371,68.07%
45,34,837,571,68.22%
45,35,782,556,71.10%
45,36,769,549,71.39%
45,37,748,522,69.79%
45,38,746,476,63.81%
45,39,810,543,67.04%
45,40,742,534,71.97%
45,41,735,521,70.88%
45,42,707,530,74.96%
45,43,759,558,73.52%
45,44,722,531,73.55%
45,45,534,377,70.60%
45,46,613,446,72.76%
45,47,579,414,71.50%
45,48,634,445,70.19%
45,Total,"34,262","24,464",71.40%
45,,,,
46,WARD 46,,,
46,Precinct,Register Voters,Ballots Cast,Turnout %
46,1,781,509,65.17%
46,2,739,593,80.24%
46,3,882,791,89.68%
46,4,770,602,78.18%
46,5,1039,830,79.88%
46,6,863,668,77.40%
46,7,816,723,88.60%
46,8,761,519,68.20%
46,9,835,708,84.79%
46,10,1256,1090,86.78%
46,11,865,685,79.19%
46,12,847,708,83.59%
46,13,793,672,84.74%
46,14,1047,769,73.45%
46,15,882,715,81.07%
46,16,864,717,82.99%
46,17,899,756,84.09%
46,18,945,760,80.42%
46,19,508,467,91.93%
46,20,848,566,66.75%
46,21,748,523,69.92%
46,22,774,532,68.73%
46,23,748,504,67.38%
46,24,866,729,84.18%
46,25,813,637,78.35%
46,26,863,675,78.22%
46,27,974,840,86.24%
46,28,725,647,89.24%
46,29,745,587,78.79%
46,30,842,709,84.20%
46,31,825,721,87.39%
46,32,950,701,73.79%
46,33,857,768,89.61%
46,34,1012,799,78.95%
46,35,963,811,84.22%
46,36,721,641,88.90%
46,37,632,509,80.54%
46,38,959,733,76.43%
46,39,806,671,83.25%
46,40,702,574,81.77%
46,Total,"33,765","27,159",80.44%
46,,,,
47,WARD 47,,,
47,Precinct,Register Voters,Ballots Cast,Turnout %
47,1,563,424,75.31%
47,2,767,671,87.48%
47,3,779,649,83.31%
47,4,812,688,84.73%
47,5,848,714,84.20%
47,6,932,781,83.80%
47,7,763,614,80.47%
47,8,795,676,85.03%
47,9,726,626,86.23%
47,10,988,840,85.02%
47,11,811,696,85.82%
