ward,Precinct,Register Voters,Ballots Cast,Turnout %
24,6,687,329,47.89%
24,7,464,221,47.63%
24,8,385,167,43.38%
24,9,699,312,44.64%
24,10,340,144,42.35%
24,11,835,375,44.91%
24,12,448,198,44.20%
24,13,431,182,42.23%
24,14,663,310,46.76%
24,15,406,173,42.61%
24,16,1032,470,45.54%
24,17,570,266,46.67%
24,18,656,374,57.01%
24,19,774,389,50.26%
24,20,566,276,48.76%
24,21,355,158,44.51%
24,22,866,409,47.23%
24,23,654,265,40.52%
24,24,837,364,43.49%
24,25,614,276,44.95%
24,26,854,454,53.16%
24,27,1053,345,32.76%
24,28,450,221,49.11%
24,29,483,262,54.24%
24,30,386,192,49.74%
24,31,791,357,45.13%
24,32,366,175,47.81%
24,33,484,196,40.50%
24,34,638,316,49.53%
24,35,581,315,54.22%
24,36,809,390,48.21%
24,37,417,195,46.76%
24,38,465,272,58.49%
24,39,719,354,49.24%
24,40,893,389,43.56%
24,41,457,233,50.98%
24,Total,"25,229","11,730",46.49%
24,,,,
25,WARD 25,,,
25,Precinct,Register Voters,Ballots Cast,Turnout %
25,1,711,367,51.62%
25,2,810,542,66.91%
25,3,993,813,81.87%
25,4,783,407,51.98%
25,5,891,494,55.44%
25,6,640,166,25.94%
25,7,847,497,58.68%
25,8,887,511,57.61%
25,9,909,449,49.39%
25,10,1047,769,73.45%
25,11,949,510,53.74%
25,12,705,461,65.39%
25,13,895,537,60.00%
25,14,824,330,40.05%
25,15,823,422,51.28%
25,16,1046,786,75.14%
25,17,797,549,68.88%
25,18,879,395,44.94%
25,19,949,505,53.21%
25,20,729,321,44.03%
25,21,1229,895,72.82%
25,22,820,451,55.00%
25,23,825,537,65.09%
25,24,872,477,54.70%
25,25,768,502,65.36%
25,26,806,414,51.36%
25,27,1055,624,59.15%
25,28,759,491,64.69%
25,29,681,387,56.83%
25,30,835,455,54.49%
25,31,1300,932,71.69%
25,32,822,389,47.32%
25,Total,"27,886","16,385",58.76%
25,,,,
26,WARD 26,,,
26,Precinct,Register Voters,Ballots Cast,Turnout %
26,1,649,415,63.94%
26,2,603,339,56.22%
26,3,671,449,66.92%
26,4,571,247,43.26%
26,5,590,351,59.49%
26,6,720,332,46.11%
26,7,537,384,71.51%
26,8,444,200,45.05%
26,9,641,272,42.43%
26,10,567,333,58.73%
26,11,623,336,53.93%
26,12,675,420,62.22%
26,13,490,204,41.63%
26,14,545,284,52.11%
26,15,525,223,42.48%
26,16,497,203,40.85%
26,17,457,326,71.33%
26,18,573,290,50.61%
26,19,517,236,45.65%
26,20,552,343,62.14%
26,21,857,448,52.28%
26,22,534,190,35.58%
26,23,481,245,50.94%
26,24,638,315,49.37%
26,25,553,356,64.38%
26,26,495,266,53.74%
26,27,768,476,61.98%
26,28,722,556,77.01%
26,29,386,237,61.40%
26,30,472,292,61.86%
26,31,383,164,42.82%
26,32,657,455,69.25%
26,33,677,437,64.55%
26,34,646,485,75.08%
26,35,593,328,55.31%
26,36,609,389,63.88%
26,37,652,405,62.12%
26,38,377,170,45.09%
26,39,640,420,65.63%
26,40,460,259,56.30%
26,41,706,443,62.75%
26,42,502,314,62.55%
26,43,491,212,43.18%
26,44,476,230,48.32%
26,45,451,179,39.69%
26,46,419,275,65.63%
26,47,521,253,48.56%
26,48,573,362,63.18%
26,49,463,215,46.44%
26,Total,"27,649","15,563",56.29%
26,,,,
27,WARD 27,,,
27,Precinct,Register Voters,Ballots Cast,Turnout %
27,1,1172,937,79.95%
27,2,716,493,68.85%
27,3,576,253,43.92%
27,4,449,228,50.78%
27,5,747,334,44.71%
27,6,861,537,62.37%
27,7,869,642,73.88%
27,8,770,328,42.60%
27,9,347,244,70.32%
27,10,805,470,58.39%
27,11,818,623,76.16%
27,12,445,349,78.43%
27,13,949,596,62.80%
27,14,487,208,42.71%
27,15,548,223,40.69%
27,16,1044,522,50.00%
27,17,726,414,57.02%
27,18,557,300,53.86%
27,19,604,212,35.10%
27,20,525,336,64.00%
27,21,636,484,76.10%
27,22,553,201,36.35%
27,23,591,302,51.10%
27,24,763,298,39.06%
27,25,641,386,60.22%
27,26,578,323,55.88%
27,27,925,512,55.35%
27,28,550,438,79.64%
27,29,678,269,39.68%
27,30,402,196,48.76%
27,31,696,334,47.99%
27,32,620,378,60.97%
27,33,751,492,65.51%
27,34,613,309,50.41%
27,35,779,533,68.42%
27,36,557,346,62.12%
27,37,799,562,70.34%
27,38,890,689,77.42%
27,39,490,300,61.22%
27,40,959,657,68.51%
27,41,690,362,52.46%
27,42,432,316,73.15%
27,43,464,276,59.48%
27,44,679,284,41.83%
27,45,1364,999,73.24%
27,46,504,387,76.79%
27,47,499,301,60.32%
27,48,1331,871,65.44%
27,49,613,296,48.29%
27,50,744,394,52.96%
27,Total,"34,806","20,744",59.60%
27,,,,
28,WARD 28,,,
28,Precinct,Register Voters,Ballots Cast,Turnout %
28,1,591,244,41.29%
28,2,682,315,46.19%
28,3,540,278,51.48%
28,4,535,352,65.79%
28,5,358,238,66.48%
28,6,274,213,77.74%
28,7,722,322,44.60%
28,8,639,448,70.11%
28,9,726,338,46.56%
28,10,822,477,58.03%
28,11,1300,711,54.69%
28,12,721,336,46.60%
28,13,738,403,54.61%
28,14,663,259,39.06%
28,15,114,80,70.18%
28,16,500,207,41.40%
28,17,609,292,47.95%
28,18,466,294,63.09%
28,19,531,308,58.00%
28,20,585,319,54.53%
28,21,591,276,46.70%
28,22,533,308,57.79%
28,23,898,380,42.32%
28,24,647,280,43.28%
28,25,871,461,52.93%
28,26,817,328,40.15%
28,27,527,390,74.00%
28,28,648,460,70.99%
28,29,1086,180,16.57%
28,30,93,53,56.99%
28,31,922,459,49.78%
28,32,700,311,44.43%
28,33,774,354,45.74%
28,34,1385,589,42.53%
28,35,874,388,44.39%
28,36,412,188,45.63%
28,37,911,424,46.54%
28,38,400,167,41.75%
28,39,501,245,48.90%
28,40,878,441,50.23%
28,41,517,244,47.20%
28,42,693,343,49.49%
28,43,887,408,46.00%
28,44,546,238,43.59%
28,45,642,461,71.81%
28,46,1045,689,65.93%
28,Total,"30,914","15,499",50.14%
28,,,,
29,WARD 29,,,
29,Precinct,Register Voters,Ballots Cast,Turnout %
29,1,812,549,67.61%
29,2,1088,544,50.00%
29,3,834,443,53.12%
29,4,916,443,48.36%
29,5,745,353,47.38%
29,6,765,355,46.41%
29,7,699,431,61.66%
29,8,840,362,43.10%
29,9,735,483,65.71%
29,10,784,570,72.70%
29,11,446,245,54.93%
29,12,856,498,58.18%
29,13,824,447,54.25%
29,14,680,378,55.59%
29,15,810,476,58.77%
29,16,779,392,50.32%
29,17,738,370,50.14%
29,18,799,403,50.44%
29,19,744,422,56.72%
29,20,940,514,54.68%
29,21,1054,523,49.62%
29,22,648,299,46.14%
29,23,775,480,61.94%
29,24,695,368,52.95%
29,25,840,492,58.57%
29,26,673,424,63.00%
29,27,696,374,53.74%
29,28,965,499,51.71%
29,29,886,400,45.15%
29,30,803,571,71.11%
29,31,876,435,49.66%
29,32,863,418,48.44%
29,33,495,323,65.25%
29,34,500,312,62.40%
29,35,644,306,47.52%
29,36,631,354,56.10%
29,37,738,407,55.15%
29,38,866,448,51.73%
29,39,911,407,44.68%
29,40,1051,468,44.53%
29,41,673,339,50.37%
29,42,836,456,54.55%
29,43,773,520,67.27%
29,44,934,533,57.07%
29,Total,"34,660","18,834",54.34%
29,,,,
30,WARD 30,,,
30,Precinct,Register Voters,Ballots Cast,Turnout %
30,1,852,494,57.98%
30,2,892,433,48.54%
30,3,555,368,66.31%
30,4,817,423,51.77%
30,5,757,323,42.67%
30,6,716,373,52.09%
30,7,860,459,53.37%
30,8,916,551,60.15%
30,9,758,359,47.36%
30,10,969,449,46.34%
30,11,884,404,45.70%
30,12,841,375,44.59%
30,13,785,423,53.89%
30,14,661,278,42.06%
30,15,604,429,71.03%
30,16,482,209,43.36%
30,17,850,416,48.94%
30,18,982,533,54.28%
30,19,983,390,39.67%
30,20,843,471,55.87%
30,21,647,330,51.00%
30,22,1048,591,56.39%
30,23,895,474,52.96%
30,24,1020,569,55.78%
30,25,1137,620,54.53%
30,26,567,263,46.38%
30,27,554,295,53.25%
30,28,780,443,56.79%
30,29,615,241,39.19%
30,30,454,201,44.27%
30,31,505,288,57.03%
30,32,554,332,59.93%
30,Total,"24,783","12,807",51.68%
30,,,,
31,WARD 31,,,
31,Precinct,Register Voters,Ballots Cast,Turnout %
31,1,642,261,40.65%
31,2,531,238,44.82%
31,3,564,243,43.09%
31,4,613,410,66.88%
31,5,587,308,52.47%
31,6,463,215,46.44%
31,7,726,442,60.88%
31,8,532,225,42.29%
31,9,661,278,42.06%
31,10,571,249,43.61%
31,11,477,227,47.59%
31,12,518,268,51.74%
31,13,657,286,43.53%
31,14,569,261,45.87%
31,15,585,263,44.96%
31,16,621,355,57.17%
31,17,588,267,45.41%
31,18,568,270,47.54%
31,19,547,259,47.35%
31,20,545,252,46.24%
31,21,548,271,49.45%
31,22,586,247,42.15%
31,23,620,292,47.10%
31,24,599,282,47.08%
31,25,574,265,46.17%
31,26,597,321,53.77%
31,27,746,326,43.70%
31,28,552,236,42.75%
31,29,614,299,48.70%
31,30,536,217,40.49%
31,31,536,244,45.52%
31,32,575,240,41.74%
31,33,561,246,43.85%
31,34,613,275,44.86%
31,35,661,317,47.96%
31,36,572,310,54.20%
31,37,569,282,49.56%
31,38,564,239,42.38%
31,39,607,323,53.21%
31,40,662,327,49.40%
31,41,623,252,40.45%
31,Total,"24,080","11,388",47.29%
31,,,,
32,WARD 32,,,
32,Precinct,Register Voters,Ballots Cast,Turnout %
32,1,999,646,64.66%
32,2,829,636,76.72%
32,3,804,635,78.98%
32,4,773,562,72.70%
32,5,779,605,77.66%
32,6,918,697,75.93%
32,7,874,636,72.77%
32,8,939,731,77.85%
32,9,806,562,69.73%
32,10,878,624,71.07%
32,11,695,532,76.55%
32,12,597,435,72.86%
32,13,850,637,74.94%
32,14,760,606,79.74%
32,15,778,593,76.22%
32,16,783,606,77.39%
32,17,775,591,76.26%
32,18,746,553,74.13%
32,19,777,598,76.96%
32,20,742,569,76.68%
32,21,805,638,79.25%
32,22,968,747,77.17%
32,23,812,672,82.76%
32,24,738,465,63.01%
32,25,781,592,75.80%
32,26,817,654,80.05%
32,27,761,575,75.56%
32,28,791,590,74.59%
32,29,780,649,83.21%
32,30,799,616,77.10%
32,31,801,632,78.90%
32,32,873,659,75.49%
32,33,801,629,78.53%
32,34,892,660,73.99%
32,35,830,635,76.51%
32,36,859,655,76.25%
32,37,822,594,72.26%
32,38,770,559,72.60%
32,39,893,686,76.82%
32,40,797,662,83.06%
32,41,823,627,76.18%
32,42,765,544,71.11%
32,43,670,553,82.54%
32,Total,"34,750","26,347",75.82%
32,,,,
33,WARD 33,,,
33,Precinct,Register Voters,Ballots Cast,Turnout %
33,1,892,558,62.56%
33,2,1199,736,61.38%
33,3,1080,781,72.31%
33,4,1125,758,67.38%
33,5,861,526,61.09%
33,6,798,498,62.41%
33,7,1024,644,62.89%
33,8,955,771,80.73%
33,9,929,633,68.14%
33,10,805,559,69.44%
33,11,946,629,66.49%
33,12,919,565,61.48%
33,13,864,565,65.39%
33,14,483,300,62.11%
33,15,944,557,59.00%
33,16,1179,743,63.02%
33,17,975,636,65.23%
33,18,1172,776,66.21%
33,19,1008,656,65.08%
33,20,987,662,67.07%
33,21,931,599,64.34%
33,22,807,523,64.81%
33,23,835,618,74.01%
33,24,935,761,81.39%
33,25,1063,702,66.04%
33,26,669,462,69.06%
33,27,1033,643,62.25%
33,28,798,564,70.68%
33,Total,"26,216","17,425",66.47%
33,,,,
34,WARD 34,,,
34,Precinct,Register Voters,Ballots Cast,Turnout %
34,1,704,424,60.23%
34,2,564,335,59.40%
34,3,728,406,55.77%
34,4,659,299,45.37%
34,5,660,343,51.97%
34,6,760,458,60.26%
34,7,723,442,61.13%
34,8,646,328,50.77%
34,9,645,271,42.02%
34,10,679,379,55.82%
34,11,697,341,48.92%
34,12,733,432,58.94%
34,13,696,384,55.17%
34,14,676,310,45.86%
34,15,774,357,46.12%
34,16,679,327,48.16%
34,17,856,510,59.58%
34,18,619,301,48.63%
34,19,834,431,51.68%
34,20,732,447,61.07%
34,21,708,464,65.54%
34,22,620,392,63.23%
34,23,613,311,50.73%
34,24,679,355,52.28%
34,25,1019,595,58.39%
34,26,814,419,51.47%
34,27,657,333,50.68%
34,28,568,255,44.89%
34,29,619,312,50.40%
34,30,560,388,69.29%
34,31,737,341,46.27%
34,32,726,389,53.58%
34,33,634,325,51.26%
34,34,717,411,57.32%
34,35,826,434,52.54%
34,36,603,351,58.21%
34,37,599,235,39.23%
34,38,584,193,33.05%
34,39,624,274,43.91%
34,40,777,434,55.86%
34,41,567,241,42.50%
34,42,668,391,58.53%
34,43,581,365,62.82%
34,44,671,396,59.02%
34,45,683,419,61.35%
34,46,457,269,58.86%
34,47,735,372,50.61%
34,48,673,404,60.03%
34,49,592,365,61.66%
34,50,657,322,49.01%
34,51,671,413,61.55%
34,52,492,296,60.16%
34,53,574,247,43.03%
34,Total,"35,769","19,236",53.78%
34,,,,
35,WARD 35,,,
35,Precinct,Register Voters,Ballots Cast,Turnout %
35,1,827,518,62.64%
35,2,782,565,72.25%
35,3,803,452,56.29%
35,4,746,479,64.21%
35,5,728,462,63.46%
35,6,787,465,59.09%
35,7,764,506,66.23%
35,8,818,534,65.28%
35,9,796,444,55.78%
35,10,869,646,74.34%
35,11,900,560,62.22%
35,12,745,327,43.89%
35,13,767,341,44.46%
35,14,743,343,46.16%
35,15,932,595,63.84%
35,16,711,276,38.82%
35,17,831,564,67.87%
35,18,726,327,45.04%
35,19,736,271,36.82%
35,20,815,433,53.13%
35,21,791,433,54.74%
35,22,978,595,60.84%
35,23,806,493,61.17%
35,24,798,443,55.51%
35,25,770,584,75.84%
35,26,733,424,57.84%
35,27,722,415,57.48%
35,28,748,482,64.44%
35,29,876,435,49.66%
35,30,849,468,55.12%
35,31,789,512,64.89%
35,Total,"24,686","14,392",58.30%
35,,,,
36,WARD 36,,,
36,Precinct,Register Voters,Ballots Cast,Turnout %
36,1,815,374,45.89%
36,2,823,355,43.13%
36,3,641,349,54.45%
36,4,916,369,40.28%
36,5,752,365,48.54%
36,6,742,338,45.55%
36,7,810,489,60.37%
36,8,692,285,41.18%
36,9,825,353,42.79%
36,10,936,480,51.28%
36,11,631,278,44.06%
36,12,687,250,36.39%
36,13,619,274,44.26%
36,14,775,412,53.16%
36,15,793,416,52.46%
36,16,788,415,52.66%
36,17,848,458,54.01%
36,18,825,420,50.91%
36,19,924,446,48.27%
36,20,839,429,51.13%
36,21,835,313,37.49%
36,22,767,307,40.03%
36,23,835,343,41.08%
36,24,905,396,43.76%
36,25,883,391,44.28%
36,26,797,399,50.06%
36,27,765,399,52.16%
36,28,808,370,45.79%
36,29,857,427,49.82%
36,30,813,389,47.85%
36,Total,"23,946","11,289",47.14%
36,,,,
37,WARD 37,,,
37,Precinct,Register Voters,Ballots Cast,Turnout %
37,1,708,262,37.01%
37,2,713,305,42.78%
37,3,661,276,41.75%
37,4,672,291,43.30%
37,5,746,401,53.75%
37,6,752,405,53.86%
37,7,683,271,39.68%
37,8,648,266,41.05%
37,9,775,383,49.42%
37,10,898,434,48.33%
37,11,627,253,40.35%
37,12,713,285,39.97%
37,13,664,268,40.36%
37,14,823,387,47.02%
37,15,803,371,46.20%
37,16,790,408,51.65%
37,17,660,303,45.91%
37,18,738,330,44.72%
37,19,771,256,33.20%
37,20,697,305,43.76%
37,21,749,345,46.06%
37,22,792,326,41.16%
37,23,695,336,48.35%
37,24,765,404,52.81%
37,25,710,328,46.20%
37,26,813,468,57.56%
37,27,760,339,44.61%
37,28,674,318,47.18%
37,29,756,338,44.71%
37,30,802,359,44.76%
37,31,797,374,46.93%
37,32,670,329,49.10%
37,33,792,390,49.24%
37,34,747,348,46.59%
37,35,739,377,51.01%
37,36,774,356,45.99%
37,37,935,397,42.46%
37,38,795,359,45.16%
37,39,716,347,48.46%
37,40,738,375,50.81%
37,41,714,364,50.98%
37,Total,"30,475","14,037",46.06%
37,,,,
38,WARD 38,,,
38,Precinct,Register Voters,Ballots Cast,Turnout %
38,1,709,409,57.69%
38,2,737,483,65.54%
38,3,885,424,47.91%
38,4,783,411,52.49%
38,5,798,444,55.64%
38,6,873,423,48.45%
38,7,792,402,50.76%
38,8,804,395,49.13%
38,9,841,483,57.43%
38,10,729,353,48.42%
38,11,667,381,57.12%
38,12,799,436,54.57%
38,13,844,458,54.27%
38,14,830,465,56.02%
38,15,737,395,53.60%
38,16,779,419,53.79%
38,17,926,542,58.53%
38,18,808,488,60.40%
38,19,874,509,58.24%
38,20,820,451,55.00%
38,21,763,373,48.89%
38,22,743,427,57.47%
38,23,765,446,58.30%
38,24,808,472,58.42%
38,25,719,386,53.69%
38,26,823,450,54.68%
38,27,836,437,52.27%
38,28,910,527,57.91%
38,29,808,432,53.47%
38,30,866,432,49.88%
38,31,714,440,61.62%
38,32,798,439,55.01%
38,33,828,433,52.29%
38,34,786,443,56.36%
38,35,787,457,58.07%
38,36,713,402,56.38%
38,37,778,439,56.43%
38,38,757,418,55.22%
38,39,829,466,56.21%
38,40,752,450,59.84%
38,41,630,403,63.97%
38,Total,"32,448","17,943",55.30%
38,,,,
39,WARD 39,,,
39,Precinct,Register Voters,Ballots Cast,Turnout %
39,1,666,483,72.52%
39,2,729,507,69.55%
39,3,769,523,68.01%
39,4,649,434,66.87%
39,5,756,473,62.57%
39,6,835,450,53.89%
39,7,669,421,62.93%
39,8,879,486,55.29%
39,9,796,443,55.65%
39,10,352,230,65.34%
39,11,722,424,58.73%
39,12,1048,615,58.68%
39,13,777,401,51.61%
39,14,761,503,66.10%
39,15,831,530,63.78%
39,16,814,390,47.91%
39,17,723,505,69.85%
39,18,763,450,58.98%
39,19,760,480,63.16%
39,20,902,579,64.19%
39,21,718,438,61.00%
39,22,764,400,52.36%
39,23,710,490,69.01%
39,24,840,607,72.26%
39,25,704,408,57.95%
39,26,752,455,60.51%
39,27,114,85,74.56%
39,28,853,585,68.58%
39,29,485,264,54.43%
39,30,860,563,65.47%
39,31,776,392,50.52%
39,32,774,416,53.75%
39,33,937,528,56.35%
39,34,874,524,59.95%
39,35,763,469,61.47%
39,36,281,135,48.04%
39,37,620,477,76.94%
39,38,365,282,77.26%
39,39,447,308,68.90%
39,40,712,437,61.38%
39,41,759,510,67.19%
39,42,693,523,75.47%
39,43,740,518,70.00%
39,44,532,369,69.36%
39,45,647,463,71.56%
39,Total,"31,921","19,973",62.57%
39,,,,
40,WARD 40,,,
40,Precinct,Register Voters,Ballots Cast,Turnout %
40,1,825,448,54.30%
40,2,822,449,54.62%
40,3,899,662,73.64%
40,4,534,299,55.99%
40,5,791,544,68.77%
40,6,807,651,80.67%
40,7,707,533,75.39%
40,8,862,692,80.28%
40,9,736,432,58.70%
40,10,934,496,53.10%
40,11,752,567,75.40%
40,12,611,468,76.60%
40,13,999,851,85.19%
40,14,799,421,52.69%
40,15,844,462,54.74%
40,16,850,728,85.65%
40,17,704,443,62.93%
40,18,796,399,50.13%
40,19,989,594,60.06%
40,20,892,526,58.97%
40,21,836,592,70.81%
40,22,798,596,74.69%
40,23,849,647,76.21%
40,24,849,426,50.18%
40,25,791,637,80.53%
40,26,709,573,80.82%
40,27,1040,731,70.29%
40,28,820,578,70.49%
40,29,772,493,63.86%
40,30,673,440,65.38%
40,31,749,594,79.31%
40,32,778,601,77.25%
40,33,652,543,83.28%
40,34,767,440,57.37%
40,35,764,365,47.77%
40,36,641,513,80.03%
40,37,853,482,56.51%
40,38,825,673,81.58%
40,39,369,194,52.57%
40,Total,"30,688","20,783",67.72%
40,,,,
41,WARD 41,,,
41,Precinct,Register Voters,Ballots Cast,Turnout %
41,1,712,443,62.22%
41,2,716,452,63.13%
41,3,760,464,61.05%
41,4,690,487,70.58%
41,5,886,575,64.90%
41,6,778,582,74.81%
41,7,781,545,69.78%
41,8,708,476,67.23%
41,9,745,479,64.30%
41,10,720,516,71.67%
41,11,852,538,63.15%
41,12,866,476,54.97%
41,13,892,570,63.90%
41,14,742,552,74.39%
41,15,902,597,66.19%
41,16,736,447,60.73%
41,17,719,484,67.32%
41,18,691,458,66.28%
41,19,781,569,72.86%
41,20,608,379,62.34%
41,21,764,524,68.59%
41,22,780,545,69.87%
41,23,865,482,55.72%
41,24,773,426,55.11%
41,25,930,381,40.97%
41,26,686,474,69.10%
41,27,825,400,48.48%
41,28,950,487,51.26%
41,29,816,339,41.54%
41,30,768,501,65.23%
41,31,766,531,69.32%
41,32,643,399,62.05%
41,33,743,470,63.26%
41,34,697,436,62.55%
41,35,868,592,68.20%
41,36,731,485,66.35%
41,37,833,552,66.27%
41,38,761,457,60.05%
41,39,769,526,68.40%
41,40,804,518,64.43%
41,41,778,507,65.17%
41,42,737,473,64.18%
41,43,806,514,63.77%
41,44,763,504,66.06%
41,45,768,461,60.03%
41,46,742,508,68.46%
41,47,803,518,64.51%
41,Total,"36,454","23,099",63.36%
41,,,,
42,WARD 42,,,
42,Precinct,Register Voters,Ballots Cast,Turnout %
42,1,728,551,75.69%
42,2,936,673,71.90%
42,3,862,637,73.90%
42,4,1751,1212,69.22%
42,5,771,542,70.30%
42,6,753,599,79.55%
42,7,955,760,79.58%
42,8,744,549,73.79%
42,9,1153,741,64.27%
42,10,1236,850,68.77%
42,11,595,432,72.61%
42,12,672,547,81.40%
42,13,649,530,81.66%
42,14,1115,812,72.83%
42,15,1029,712,69.19%
42,16,896,651,72.66%
42,17,1246,859,68.94%
42,18,1019,698,68.50%
42,19,1130,792,70.09%
42,20,1015,731,72.02%
42,21,916,677,73.91%
42,22,481,334,69.44%
42,23,969,723,74.61%
42,24,864,655,75.81%
42,25,965,656,67.98%
42,26,1207,860,71.25%
42,27,566,451,79.68%
42,28,865,677,78.27%
42,29,881,684,77.64%
42,30,633,531,83.89%
42,31,1006,766,76.14%
42,32,1040,710,68.27%
42,33,971,705,72.61%
42,34,754,538,71.35%
42,35,1093,811,74.20%
42,36,1545,1043,67.51%
42,37,691,474,68.60%
42,38,821,594,72.35%
42,39,1286,906,70.45%
42,40,1061,865,81.53%
42,41,891,653,73.29%
42,42,1488,1046,70.30%
42,Total,"40,249","29,237",72.64%
42,,,,
43,WARD 43,,,
43,Precinct,Register Voters,Ballots Cast,Turnout %
43,1,430,323,75.12%
43,2,763,678,88.86%
43,3,764,606,79.32%
43,4,997,734,73.62%
43,5,671,549,81.82%
43,6,597,496,83.08%
43,7,540,412,76.30%
43,8,599,466,77.80%
43,9,806,624,77.42%
43,10,957,750,78.37%
43,11,782,587,75.06%
43,12,516,441,85.47%
43,13,711,584,82.14%
43,14,762,632,82.94%
43,15,766,615,80.29%
43,16,969,747,77.09%
43,17,618,492,79.61%
43,18,906,719,79.36%
43,19,841,680,80.86%
43,20,879,698,79.41%
43,21,910,696,76.48%
43,22,533,434,81.43%
43,23,542,443,81.73%
43,24,707,479,67.75%
43,25,578,496,85.81%
43,26,503,407,80.91%
43,27,735,612,83.27%
43,28,1033,793,76.77%
43,29,741,586,79.08%
43,30,835,669,80.12%
43,31,853,621,72.80%
43,32,760,640,84.21%
43,33,801,622,77.65%
43,34,506,449,88.74%
43,35,882,675,76.53%
43,36,459,344,74.95%
43,37,909,682,75.03%
43,38,686,519,75.66%
43,39,717,586,81.73%
43,40,571,457,80.04%
43,41,986,803,81.44%
43,42,767,582,75.88%
43,43,746,584,78.28%
43,44,734,605,82.43%
43,45,474,368,77.64%
43,46,455,361,79.34%
43,Total,"33,297","26,346",79.12%
43,,,,
44,WARD 44,,,
44,Precinct,Register Voters,Ballots Cast,Turnout %
44,1,1116,980,87.81%
44,2,826,643,77.85%
44,3,485,408,84.12%
44,4,734,603,82.15%
44,5,899,730,81.20%
44,6,963,811,84.22%
44,7,576,470,81.60%
44,8,1123,907,80.77%
44,9,793,638,80.45%
44,10,900,658,73.11%
44,11,879,716,81.46%
44,12,783,676,86.33%
44,13,717,542,75.59%
44,14,768,603,78.52%
44,15,785,585,74.52%
44,16,896,747,83.37%
44,17,1010,865,85.64%
44,18,927,724,78.10%
44,19,896,792,88.39%
44,20,839,695,82.84%
44,21,901,814,90.34%
44,22,848,688,81.13%
44,23,807,639,79.18%
44,24,574,478,83.28%
44,25,821,663,80.76%
44,26,884,780,88.24%
44,27,962,792,82.33%
44,28,804,603,75.00%
44,29,907,714,78.72%
44,30,902,793,87.92%
44,31,730,556,76.16%
44,32,905,732,80.88%
44,33,769,684,88.95%
44,34,860,690,80.23%
44,35,948,789,83.23%
44,36,840,680,80.95%
44,37,850,719,84.59%
44,38,861,657,76.31%
44,39,840,700,83.33%
44,40,758,635,83.77%
44,41,1109,824,74.30%
44,Total,"34,795","28,423",81.69%
44,,,,
45,WARD 45,,,
45,Precinct,Register Voters,Ballots Cast,Turnout %
45,1,547,401,73.31%
45,2,669,470,70.25%
45,3,601,452,75.21%
45,4,788,599,76.02%
45,5,702,499,71.08%
45,6,896,667,74.44%
45,7,1015,720,70.94%
45,8,821,496,60.41%
45,9,798,458,57.39%
45,10,792,490,61.87%
45,11,594,337,56.73%
45,12,753,446,59.23%
45,13,612,410,66.99%
45,14,1026,595,57.99%
45,15,841,570,67.78%
45,16,666,410,61.56%
45,17,900,551,61.22%
45,18,880,489,55.57%
45,19,463,251,54.21%
45,20,601,343,57.07%
45,21,736,437,59.38%
45,22,801,435,54.31%
45,23,772,415,53.76%
45,24,647,373,57.65%
45,25,479,297,62.00%
45,26,437,255,58.35%
45,27,735,457,62.18%
45,28,646,379,58.67%
45,29,595,315,52.94%
45,30,729,398,54.60%
45,31,629,379,60.25%
45,32,699,410,58.66%
45,33,537,350,65.18%
45,34,809,464,57.35%
45,35,761,507,66.62%
45,36,742,493,66.44%
45,37,778,460,59.13%
45,38,777,429,55.21%
45,39,836,464,55.50%
45,40,740,459,62.03%
45,41,730,441,60.41%
45,42,692,438,63.29%
45,43,779,458,58.79%
45,44,722,456,63.16%
45,45,527,323,61.29%
45,46,615,343,55.77%
45,47,560,338,60.36%
45,48,645,393,60.93%
45,Total,"34,120","21,020",61.61%
45,,,,
46,WARD 46,,,
46,Precinct,Register Voters,Ballots Cast,Turnout %
46,1,719,449,62.45%
46,2,720,560,77.78%
46,3,840,712,84.76%
46,4,722,547,75.76%
46,5,982,789,80.35%
46,6,779,520,66.75%
46,7,766,653,85.25%
46,8,673,415,61.66%
46,9,815,665,81.60%
46,10,1194,953,79.82%
46,11,873,593,67.93%
46,12,809,649,80.22%
46,13,751,574,76.43%
46,14,953,565,59.29%
46,15,725,596,82.21%
46,16,837,690,82.44%
46,17,869,676,77.79%
46,18,904,650,71.90%
46,19,515,428,83.11%
46,20,708,492,69.49%
46,21,698,416,59.60%
46,22,757,459,60.63%
46,23,695,472,67.91%
46,24,820,700,85.37%
46,25,758,560,73.88%
46,26,831,674,81.11%
46,27,946,784,82.88%
46,28,694,591,85.16%
46,29,683,515,75.40%
46,30,787,644,81.83%
46,31,741,602,81.24%
46,32,898,629,70.04%
46,33,805,705,87.58%
46,34,960,700,72.92%
46,35,902,679,75.28%
46,36,690,594,86.09%
46,37,816,555,68.01%
46,38,875,634,72.46%
46,39,741,602,81.24%
46,40,669,501,74.89%
46,Total,"31,920","24,192",75.79%
46,,,,
47,WARD 47,,,
47,Precinct,Register Voters,Ballots Cast,Turnout %
47,1,495,420,84.85%
47,2,781,637,81.56%
47,3,763,599,78.51%
47,4,834,679,81.41%
47,5,825,663,80.36%
47,6,910,746,81.98%
47,7,753,556,73.84%
47,8,759,603,79.45%
47,9,761,592,77.79%
47,10,919,769,83.68%
47,11,779,618,79.33%
47,12,802,660,82.29%
47,13,759,586,77.21%
