ward,Precinct,Register Voters,Ballots Cast,Turnout %
24,9,774,220,28.42%
24,10,425,133,31.29%
24,11,892,229,25.67%
24,12,487,126,25.87%
24,13,466,117,25.11%
24,14,766,193,25.20%
24,15,491,140,28.51%
24,16,770,263,34.16%
24,17,634,160,25.24%
24,18,784,253,32.27%
24,19,841,247,29.37%
24,20,636,172,27.04%
24,21,426,115,27.00%
24,22,916,281,30.68%
24,23,739,206,27.88%
24,24,1047,279,26.65%
24,25,737,190,25.78%
24,26,852,322,37.79%
24,27,776,234,30.15%
24,28,582,184,31.62%
24,29,487,169,34.70%
24,30,409,123,30.07%
24,31,807,251,31.10%
24,32,440,136,30.91%
24,33,480,125,26.04%
24,34,742,200,26.95%
24,35,638,310,48.59%
24,36,920,290,31.52%
24,37,476,136,28.57%
24,38,572,215,37.59%
24,39,781,301,38.54%
24,40,827,208,25.15%
24,41,539,157,29.13%
24,Total,"27,179","8,181",30.10%
24,,,,
25,WARD 25,,,
25,Precinct,Register Voters,Ballots Cast,Turnout %
25,1,662,312,47.13%
25,2,782,319,40.79%
25,3,841,251,29.85%
25,4,718,230,32.03%
25,5,805,353,43.85%
25,6,692,144,20.81%
25,7,835,344,41.20%
25,8,808,351,43.44%
25,9,839,343,40.88%
25,10,852,318,37.32%
25,11,853,352,41.27%
25,12,755,326,43.18%
25,13,860,380,44.19%
25,14,744,251,33.74%
25,15,739,323,43.71%
25,16,855,301,35.20%
25,17,775,378,48.77%
25,18,911,333,36.55%
25,19,936,389,41.56%
25,20,768,213,27.73%
25,21,941,316,33.58%
25,22,780,326,41.79%
25,23,795,361,45.41%
25,24,842,359,42.64%
25,25,694,310,44.67%
25,26,800,318,39.75%
25,27,835,220,26.35%
25,28,818,368,44.99%
25,29,760,273,35.92%
25,30,806,309,38.34%
25,31,875,312,35.66%
25,32,755,299,39.60%
25,Total,"25,731","9,982",38.79%
25,,,,
26,WARD 26,,,
26,Precinct,Register Voters,Ballots Cast,Turnout %
26,1,615,197,32.03%
26,2,602,211,35.05%
26,3,584,212,36.30%
26,4,564,169,29.96%
26,5,526,193,36.69%
26,6,652,230,35.28%
26,7,455,161,35.38%
26,8,408,116,28.43%
26,9,601,198,32.95%
26,10,539,196,36.36%
26,11,554,206,37.18%
26,12,622,190,30.55%
26,13,433,142,32.79%
26,14,442,154,34.84%
26,15,483,125,25.88%
26,16,451,125,27.72%
26,17,450,205,45.56%
26,18,517,201,38.88%
26,19,458,131,28.60%
26,20,583,191,32.76%
26,21,785,220,28.03%
26,22,454,146,32.16%
26,23,478,142,29.71%
26,24,568,199,35.04%
26,25,519,192,36.99%
26,26,482,131,27.18%
26,27,634,240,37.85%
26,28,618,235,38.03%
26,29,401,146,36.41%
26,30,399,158,39.60%
26,31,358,118,32.96%
26,32,621,217,34.94%
26,33,569,201,35.33%
26,34,596,229,38.42%
26,35,566,221,39.05%
26,36,515,164,31.84%
26,37,606,207,34.16%
26,38,376,126,33.51%
26,39,601,213,35.44%
26,40,384,98,25.52%
26,41,624,218,34.94%
26,42,435,170,39.08%
26,43,470,145,30.85%
26,44,365,127,34.79%
26,45,418,99,23.68%
26,46,369,135,36.59%
26,47,517,173,33.46%
26,48,491,172,35.03%
26,49,423,124,29.31%
26,Total,"25,181","8,519",33.83%
26,,,,
27,WARD 27,,,
27,Precinct,Register Voters,Ballots Cast,Turnout %
27,1,758,249,32.85%
27,2,785,296,37.71%
27,3,576,146,25.35%
27,4,461,145,31.45%
27,5,680,178,26.18%
27,6,589,195,33.11%
27,7,831,296,35.62%
27,8,724,186,25.69%
27,9,310,108,34.84%
27,10,787,267,33.93%
27,11,635,230,36.22%
27,12,443,177,39.95%
27,13,904,372,41.15%
27,14,508,119,23.43%
27,15,689,169,24.53%
27,16,622,181,29.10%
27,17,755,226,29.93%
27,18,687,193,28.09%
27,19,696,161,23.13%
27,20,636,176,27.67%
27,21,571,245,42.91%
27,22,626,153,24.44%
27,23,620,210,33.87%
27,24,765,199,26.01%
27,25,670,194,28.96%
27,26,606,215,35.48%
27,27,813,230,28.29%
27,28,277,126,45.49%
27,29,747,180,24.10%
27,30,461,125,27.11%
27,31,628,186,29.62%
27,32,644,192,29.81%
27,33,685,234,34.16%
27,34,708,233,32.91%
27,35,692,240,34.68%
27,36,540,178,32.96%
27,37,666,295,44.29%
27,38,930,419,45.05%
27,39,512,199,38.87%
27,40,857,297,34.66%
27,41,720,252,35.00%
27,42,421,177,42.04%
27,43,664,177,26.66%
27,44,741,186,25.10%
27,45,744,264,35.48%
27,46,444,187,42.12%
27,47,524,218,41.60%
27,48,935,272,29.09%
27,49,629,149,23.69%
27,50,689,206,29.90%
27,Total,"32,605","10,508",32.23%
27,,,,
28,WARD 28,,,
28,Precinct,Register Voters,Ballots Cast,Turnout %
28,1,686,180,26.24%
28,2,688,179,26.02%
28,3,610,153,25.08%
28,4,544,183,33.64%
28,5,346,167,48.27%
28,6,258,153,59.30%
28,7,889,220,24.75%
28,8,500,131,26.20%
28,9,921,199,21.61%
28,10,701,235,33.52%
28,11,1204,362,30.07%
28,12,799,222,27.78%
28,13,668,199,29.79%
28,14,753,218,28.95%
28,15,249,81,32.53%
28,16,573,140,24.43%
28,17,698,171,24.50%
28,18,462,183,39.61%
28,19,566,212,37.46%
28,20,667,224,33.58%
28,21,592,185,31.25%
28,22,613,180,29.36%
28,23,976,246,25.20%
28,24,762,192,25.20%
28,25,860,273,31.74%
28,26,928,222,23.92%
28,27,555,243,43.78%
28,28,613,268,43.72%
28,29,632,93,14.72%
28,30,91,47,51.65%
28,31,996,319,32.03%
28,32,778,195,25.06%
28,33,904,243,26.88%
28,34,1311,286,21.82%
28,35,941,233,24.76%
28,36,493,142,28.80%
28,37,1070,297,27.76%
28,38,464,116,25.00%
28,39,590,167,28.31%
28,40,964,262,27.18%
28,41,647,165,25.50%
28,42,838,242,28.88%
28,43,985,256,25.99%
28,44,639,159,24.88%
28,45,727,177,24.35%
28,46,1078,404,37.48%
28,Total,"32,829","9,424",28.71%
28,,,,
29,WARD 29,,,
29,Precinct,Register Voters,Ballots Cast,Turnout %
29,1,754,397,52.65%
29,2,1182,406,34.35%
29,3,985,301,30.56%
29,4,928,322,34.70%
29,5,781,254,32.52%
29,6,839,235,28.01%
29,7,644,306,47.52%
29,8,830,172,20.72%
29,9,728,377,51.79%
29,10,765,449,58.69%
29,11,508,176,34.65%
29,12,843,362,42.94%
29,13,882,304,34.47%
29,14,761,304,39.95%
29,15,823,362,43.99%
29,16,851,299,35.14%
29,17,712,272,38.20%
29,18,807,266,32.96%
29,19,813,315,38.75%
29,20,1035,390,37.68%
29,21,1098,291,26.50%
29,22,742,220,29.65%
29,23,736,333,45.24%
29,24,702,262,37.32%
29,25,837,346,41.34%
29,26,726,303,41.74%
29,27,684,256,37.43%
29,28,1027,359,34.96%
29,29,793,297,37.45%
29,30,738,396,53.66%
29,31,778,287,36.89%
29,32,754,270,35.81%
29,33,504,250,49.60%
29,34,445,200,44.94%
29,35,672,185,27.53%
29,36,670,275,41.04%
29,37,750,284,37.87%
29,38,752,260,34.57%
29,39,787,285,36.21%
29,40,834,333,39.93%
29,41,707,251,35.50%
29,42,912,284,31.14%
29,43,751,391,52.06%
29,44,1011,370,36.60%
29,Total,"34,881","13,257",38.01%
29,,,,
30,WARD 30,,,
30,Precinct,Register Voters,Ballots Cast,Turnout %
30,1,761,284,37.32%
30,2,790,276,34.94%
30,3,482,211,43.78%
30,4,747,282,37.75%
30,5,683,201,29.43%
30,6,610,229,37.54%
30,7,764,297,38.87%
30,8,829,312,37.64%
30,9,691,224,32.42%
30,10,881,279,31.67%
30,11,705,219,31.06%
30,12,735,234,31.84%
30,13,699,252,36.05%
30,14,582,172,29.55%
30,15,541,289,53.42%
30,16,427,140,32.79%
30,17,749,272,36.32%
30,18,815,255,31.29%
30,19,800,252,31.50%
30,20,721,285,39.53%
30,21,583,240,41.17%
30,22,873,287,32.88%
30,23,800,238,29.75%
30,24,838,240,28.64%
30,25,927,271,29.23%
30,26,523,175,33.46%
30,27,476,158,33.19%
30,28,690,281,40.72%
30,29,530,148,27.92%
30,30,380,114,30.00%
30,31,470,191,40.64%
30,32,503,190,37.77%
30,Total,"21,605","7,498",34.70%
30,,,,
31,WARD 31,,,
31,Precinct,Register Voters,Ballots Cast,Turnout %
31,1,607,208,34.27%
31,2,483,176,36.44%
31,3,529,240,45.37%
31,4,573,237,41.36%
31,5,500,224,44.80%
31,6,442,216,48.87%
31,7,585,223,38.12%
31,8,466,153,32.83%
31,9,609,248,40.72%
31,10,528,181,34.28%
31,11,468,186,39.74%
31,12,506,184,36.36%
31,13,621,231,37.20%
31,14,495,203,41.01%
31,15,486,182,37.45%
31,16,613,246,40.13%
31,17,547,223,40.77%
31,18,531,204,38.42%
31,19,454,189,41.63%
31,20,489,203,41.51%
31,21,518,188,36.29%
31,22,498,177,35.54%
31,23,511,195,38.16%
31,24,557,228,40.93%
31,25,545,188,34.50%
31,26,539,230,42.67%
31,27,625,252,40.32%
31,28,511,178,34.83%
31,29,588,250,42.52%
31,30,454,169,37.22%
31,31,478,210,43.93%
31,32,490,176,35.92%
31,33,493,202,40.97%
31,34,541,204,37.71%
31,35,585,245,41.88%
31,36,517,245,47.39%
31,37,507,188,37.08%
31,38,559,210,37.57%
31,39,569,193,33.92%
31,40,583,209,35.85%
31,41,592,197,33.28%
31,Total,"21,792","8,491",38.96%
31,,,,
32,WARD 32,,,
32,Precinct,Register Voters,Ballots Cast,Turnout %
32,1,897,282,31.44%
32,2,700,250,35.71%
32,3,778,358,46.02%
32,4,696,299,42.96%
32,5,699,288,41.20%
32,6,712,258,36.24%
32,7,762,315,41.34%
32,8,843,322,38.20%
32,9,753,302,40.11%
32,10,804,287,35.70%
32,11,617,301,48.78%
32,12,616,267,43.34%
32,13,763,282,36.96%
32,14,668,274,41.02%
32,15,716,264,36.87%
32,16,670,289,43.13%
32,17,725,317,43.72%
32,18,668,301,45.06%
32,19,715,253,35.38%
32,20,725,324,44.69%
32,21,712,331,46.49%
32,22,849,360,42.40%
32,23,705,256,36.31%
32,24,633,196,30.96%
32,25,736,261,35.46%
32,26,760,340,44.74%
32,27,649,321,49.46%
32,28,767,301,39.24%
32,29,693,316,45.60%
32,30,712,290,40.73%
32,31,703,295,41.96%
32,32,741,299,40.35%
32,33,743,319,42.93%
32,34,715,263,36.78%
32,35,697,258,37.02%
32,36,711,287,40.37%
32,37,721,222,30.79%
32,38,700,254,36.29%
32,39,759,348,45.85%
32,40,740,338,45.68%
32,41,743,297,39.97%
32,42,723,264,36.51%
32,43,645,286,44.34%
32,Total,"31,084","12,535",40.33%
32,,,,
33,WARD 33,,,
33,Precinct,Register Voters,Ballots Cast,Turnout %
33,1,836,326,39.00%
33,2,963,416,43.20%
33,3,884,374,42.31%
33,4,943,370,39.24%
33,5,754,285,37.80%
33,6,769,300,39.01%
33,7,875,350,40.00%
33,8,903,479,53.05%
33,9,819,351,42.86%
33,10,765,365,47.71%
33,11,799,348,43.55%
33,12,852,346,40.61%
33,13,713,310,43.48%
33,14,480,160,33.33%
33,15,864,407,47.11%
33,16,1091,487,44.64%
33,17,858,395,46.04%
33,18,1025,398,38.83%
33,19,874,301,34.44%
33,20,855,378,44.21%
33,21,843,351,41.64%
33,22,775,387,49.94%
33,23,775,355,45.81%
33,24,913,546,59.80%
33,25,983,407,41.40%
33,26,622,230,36.98%
33,27,802,265,33.04%
33,28,689,261,37.88%
33,Total,"23,324","9,948",42.65%
33,,,,
34,WARD 34,,,
34,Precinct,Register Voters,Ballots Cast,Turnout %
34,1,735,319,43.40%
34,2,678,272,40.12%
34,3,805,297,36.89%
34,4,701,222,31.67%
34,5,707,253,35.79%
34,6,771,350,45.40%
34,7,730,324,44.38%
34,8,700,219,31.29%
34,9,800,226,28.25%
34,10,715,301,42.10%
34,11,810,223,27.53%
34,12,772,312,40.41%
34,13,747,298,39.89%
34,14,724,221,30.52%
34,15,791,202,25.54%
34,16,784,228,29.08%
34,17,876,350,39.95%
34,18,797,204,25.60%
34,19,864,274,31.71%
34,20,772,360,46.63%
34,21,778,376,48.33%
34,22,678,290,42.77%
34,23,663,237,35.75%
34,24,731,235,32.15%
34,25,764,339,44.37%
34,26,824,290,35.19%
34,27,735,231,31.43%
34,28,673,187,27.79%
34,29,663,220,33.18%
34,30,602,304,50.50%
34,31,801,219,27.34%
34,32,761,265,34.82%
34,33,748,224,29.95%
34,34,730,301,41.23%
34,35,823,293,35.60%
34,36,648,276,42.59%
34,37,691,165,23.88%
34,38,715,167,23.36%
34,39,766,222,28.98%
34,40,805,306,38.01%
34,41,633,200,31.60%
34,42,655,315,48.09%
34,43,601,286,47.59%
34,44,700,281,40.14%
34,45,768,312,40.63%
34,46,462,190,41.13%
34,47,785,236,30.06%
34,48,718,325,45.26%
34,49,916,355,38.76%
34,50,737,224,30.39%
34,51,691,317,45.88%
34,52,495,231,46.67%
34,53,675,180,26.67%
34,Total,"38,714","14,054",36.30%
34,,,,
35,WARD 35,,,
35,Precinct,Register Voters,Ballots Cast,Turnout %
35,1,732,293,40.03%
35,2,684,349,51.02%
35,3,707,237,33.52%
35,4,687,311,45.27%
35,5,664,258,38.86%
35,6,724,254,35.08%
35,7,636,258,40.57%
35,8,677,242,35.75%
35,9,742,303,40.84%
35,10,774,334,43.15%
35,11,804,307,38.18%
35,12,690,194,28.12%
35,13,703,191,27.17%
35,14,710,225,31.69%
35,15,835,323,38.68%
35,16,687,197,28.68%
35,17,694,271,39.05%
35,18,687,242,35.23%
35,19,675,180,26.67%
35,20,691,220,31.84%
35,21,751,244,32.49%
35,22,800,292,36.50%
35,23,715,272,38.04%
35,24,665,251,37.74%
35,25,690,285,41.30%
35,26,696,235,33.76%
35,27,680,233,34.26%
35,28,742,272,36.66%
35,29,797,218,27.35%
35,30,787,273,34.69%
35,31,717,321,44.77%
35,Total,"22,243","8,085",36.35%
35,,,,
36,WARD 36,,,
36,Precinct,Register Voters,Ballots Cast,Turnout %
36,1,724,278,38.40%
36,2,708,294,41.53%
36,3,608,292,48.03%
36,4,786,289,36.77%
36,5,772,294,38.08%
36,6,712,241,33.85%
36,7,737,385,52.24%
36,8,638,248,38.87%
36,9,754,249,33.02%
36,10,804,298,37.06%
36,11,628,214,34.08%
36,12,681,168,24.67%
36,13,600,195,32.50%
36,14,738,301,40.79%
36,15,740,338,45.68%
36,16,719,319,44.37%
36,17,753,344,45.68%
36,18,706,310,43.91%
36,19,809,320,39.56%
36,20,724,286,39.50%
36,21,734,230,31.34%
36,22,699,218,31.19%
36,23,692,245,35.40%
36,24,762,344,45.14%
36,25,744,243,32.66%
36,26,692,271,39.16%
36,27,644,275,42.70%
36,28,716,268,37.43%
36,29,821,362,44.09%
36,30,748,319,42.65%
36,Total,"21,593","8,438",39.08%
36,,,,
37,WARD 37,,,
37,Precinct,Register Voters,Ballots Cast,Turnout %
37,1,713,230,32.26%
37,2,643,177,27.53%
37,3,722,169,23.41%
37,4,694,220,31.70%
37,5,814,301,36.98%
37,6,806,270,33.50%
37,7,678,193,28.47%
37,8,701,194,27.67%
37,9,860,250,29.07%
37,10,816,317,38.85%
37,11,754,173,22.94%
37,12,707,191,27.02%
37,13,666,192,28.83%
37,14,821,266,32.40%
37,15,829,290,34.98%
37,16,807,269,33.33%
37,17,749,217,28.97%
37,18,769,265,34.46%
37,19,804,189,23.51%
37,20,775,212,27.35%
37,21,738,242,32.79%
37,22,821,240,29.23%
37,23,751,274,36.48%
37,24,804,280,34.83%
37,25,775,257,33.16%
37,26,787,338,42.95%
37,27,803,272,33.87%
37,28,634,208,32.81%
37,29,802,286,35.66%
37,30,834,241,28.90%
37,31,814,293,36.00%
37,32,750,251,33.47%
37,33,817,274,33.54%
37,34,797,260,32.62%
37,35,792,280,35.35%
37,36,833,213,25.57%
37,37,863,268,31.05%
37,38,798,306,38.35%
37,39,789,234,29.66%
37,40,789,297,37.64%
37,41,689,326,47.31%
37,Total,"31,608","10,225",32.35%
37,,,,
38,WARD 38,,,
38,Precinct,Register Voters,Ballots Cast,Turnout %
38,1,656,274,41.77%
38,2,714,391,54.76%
38,3,773,310,40.10%
38,4,688,327,47.53%
38,5,740,321,43.38%
38,6,781,304,38.92%
38,7,752,327,43.48%
38,8,721,288,39.94%
38,9,795,350,44.03%
38,10,655,255,38.93%
38,11,630,288,45.71%
38,12,740,326,44.05%
38,13,801,339,42.32%
38,14,781,320,40.97%
38,15,670,273,40.75%
38,16,733,335,45.70%
38,17,809,339,41.90%
38,18,763,329,43.12%
38,19,807,375,46.47%
38,20,777,297,38.22%
38,21,697,239,34.29%
38,22,667,294,44.08%
38,23,738,336,45.53%
38,24,763,377,49.41%
38,25,632,245,38.77%
38,26,749,342,45.66%
38,27,768,318,41.41%
38,28,830,378,45.54%
38,29,739,295,39.92%
38,30,786,297,37.79%
38,31,661,302,45.69%
38,32,721,278,38.56%
38,33,716,285,39.80%
38,34,704,277,39.35%
38,35,737,292,39.62%
38,36,693,267,38.53%
38,37,709,325,45.84%
38,38,725,257,35.45%
38,39,755,353,46.75%
38,40,689,307,44.56%
38,41,635,319,50.24%
38,Total,"29,900","12,751",42.65%
38,,,,
39,WARD 39,,,
39,Precinct,Register Voters,Ballots Cast,Turnout %
39,1,604,306,50.66%
39,2,648,406,62.65%
39,3,696,317,45.55%
39,4,624,319,51.12%
39,5,715,313,43.78%
39,6,732,287,39.21%
39,7,610,273,44.75%
39,8,789,335,42.46%
39,9,735,302,41.09%
39,10,330,150,45.45%
39,11,672,272,40.48%
39,12,938,339,36.14%
39,13,738,279,37.80%
39,14,666,255,38.29%
39,15,769,356,46.29%
39,16,707,223,31.54%
39,17,698,341,48.85%
39,18,729,306,41.98%
39,19,677,307,45.35%
39,20,815,368,45.15%
39,21,677,300,44.31%
39,22,670,229,34.18%
39,23,703,378,53.77%
39,24,798,418,52.38%
39,25,702,227,32.34%
39,26,680,317,46.62%
39,27,107,72,67.29%
39,28,756,357,47.22%
39,29,430,136,31.63%
39,30,816,328,40.20%
39,31,702,250,35.61%
39,32,751,308,41.01%
39,33,855,307,35.91%
39,34,775,288,37.16%
39,35,694,307,44.24%
39,36,312,122,39.10%
39,37,607,351,57.83%
39,38,337,211,62.61%
39,39,416,199,47.84%
39,40,631,270,42.79%
39,41,709,372,52.47%
39,42,644,360,55.90%
39,43,691,377,54.56%
39,44,522,259,49.62%
39,45,626,348,55.59%
39,Total,"29,503","13,145",44.55%
39,,,,
40,WARD 40,,,
40,Precinct,Register Voters,Ballots Cast,Turnout %
40,1,710,265,37.32%
40,2,744,284,38.17%
40,3,798,353,44.24%
40,4,525,229,43.62%
40,5,738,329,44.58%
40,6,761,349,45.86%
40,7,624,342,54.81%
40,8,866,366,42.26%
40,9,654,257,39.30%
40,10,895,336,37.54%
40,11,714,341,47.76%
40,12,526,213,40.49%
40,13,816,395,48.41%
40,14,766,255,33.29%
40,15,776,274,35.31%
40,16,778,351,45.12%
40,17,650,297,45.69%
40,18,732,231,31.56%
40,19,949,396,41.73%
40,20,789,276,34.98%
40,21,749,357,47.66%
40,22,681,281,41.26%
40,23,828,382,46.14%
40,24,775,263,33.94%
40,25,755,346,45.83%
40,26,700,347,49.57%
40,27,948,402,42.41%
40,28,720,328,45.56%
40,29,704,356,50.57%
40,30,647,366,56.57%
40,31,724,358,49.45%
40,32,728,365,50.14%
40,33,605,333,55.04%
40,34,703,286,40.68%
40,35,709,211,29.76%
40,36,602,307,51.00%
40,37,758,324,42.74%
40,38,779,377,48.40%
40,39,302,95,31.46%
40,Total,"28,228","12,223",43.30%
40,,,,
41,WARD 41,,,
41,Precinct,Register Voters,Ballots Cast,Turnout %
41,1,671,386,57.53%
41,2,709,449,63.33%
41,3,694,344,49.57%
41,4,696,481,69.11%
41,5,821,432,52.62%
41,6,753,505,67.07%
41,7,739,475,64.28%
41,8,706,433,61.33%
41,9,752,395,52.53%
41,10,700,474,67.71%
41,11,802,449,55.99%
41,12,802,390,48.63%
41,13,810,453,55.93%
41,14,734,482,65.67%
41,15,869,477,54.89%
41,16,690,375,54.35%
41,17,727,417,57.36%
41,18,658,380,57.75%
41,19,747,442,59.17%
41,20,683,330,48.32%
41,21,755,395,52.32%
41,22,736,429,58.29%
41,23,826,426,51.57%
41,24,745,373,50.07%
41,25,888,204,22.97%
41,26,677,431,63.66%
41,27,762,277,36.35%
41,28,885,267,30.17%
41,29,783,217,27.71%
41,30,748,407,54.41%
41,31,753,463,61.49%
41,32,586,315,53.75%
41,33,706,355,50.28%
41,34,645,359,55.66%
41,35,808,463,57.30%
41,36,689,402,58.35%
41,37,790,442,55.95%
41,38,719,352,48.96%
41,39,723,418,57.81%
41,40,743,476,64.06%
41,41,756,438,57.94%
41,42,719,421,58.55%
41,43,718,416,57.94%
41,44,732,461,62.98%
41,45,697,347,49.78%
41,46,716,449,62.71%
41,47,729,401,55.01%
41,Total,"34,797","18,973",54.52%
41,,,,
42,WARD 42,,,
42,Precinct,Register Voters,Ballots Cast,Turnout %
42,1,719,419,58.28%
42,2,832,263,31.61%
42,3,729,256,35.12%
42,4,1164,463,39.78%
42,5,677,251,37.08%
42,6,699,447,63.95%
42,7,866,436,50.35%
42,8,677,347,51.26%
42,9,895,315,35.20%
42,10,688,288,41.86%
42,11,551,284,51.54%
42,12,629,312,49.60%
42,13,640,431,67.34%
42,14,787,298,37.87%
42,15,709,234,33.00%
42,16,692,303,43.79%
42,17,849,329,38.75%
42,18,791,248,31.35%
42,19,883,433,49.04%
42,20,728,239,32.83%
42,21,592,247,41.72%
42,22,451,181,40.13%
42,23,781,310,39.69%
42,24,758,371,48.94%
42,25,841,346,41.14%
42,26,788,348,44.16%
42,27,531,295,55.56%
42,28,786,424,53.94%
42,29,759,301,39.66%
42,30,599,369,61.60%
42,31,725,329,45.38%
42,32,775,255,32.90%
42,33,791,312,39.44%
42,34,733,401,54.71%
42,35,986,421,42.70%
42,36,1124,339,30.16%
42,37,594,202,34.01%
42,38,719,295,41.03%
42,39,846,260,30.73%
42,40,895,320,35.75%
42,41,757,287,37.91%
42,42,888,346,38.96%
42,Total,"31,924","13,555",42.46%
42,,,,
43,WARD 43,,,
43,Precinct,Register Voters,Ballots Cast,Turnout %
43,1,423,215,50.83%
43,2,708,351,49.58%
43,3,762,414,54.33%
43,4,905,347,38.34%
43,5,598,269,44.98%
43,6,573,256,44.68%
43,7,508,261,51.38%
43,8,620,296,47.74%
43,9,825,435,52.73%
43,10,853,406,47.60%
43,11,666,288,43.24%
43,12,444,220,49.55%
43,13,660,319,48.33%
43,14,728,406,55.77%
43,15,747,342,45.78%
43,16,813,324,39.85%
43,17,573,291,50.79%
43,18,748,385,51.47%
43,19,763,389,50.98%
43,20,733,396,54.02%
43,21,768,384,50.00%
43,22,479,206,43.01%
43,23,490,188,38.37%
43,24,609,248,40.72%
43,25,552,311,56.34%
43,26,471,285,60.51%
43,27,599,339,56.59%
43,28,919,429,46.68%
43,29,674,323,47.92%
43,30,930,354,38.06%
43,31,782,392,50.13%
43,32,754,355,47.08%
43,33,793,431,54.35%
43,34,493,277,56.19%
43,35,884,448,50.68%
43,36,392,122,31.12%
43,37,762,285,37.40%
43,38,713,400,56.10%
43,39,661,274,41.45%
43,40,560,195,34.82%
43,41,895,461,51.51%
43,42,708,316,44.63%
43,43,803,461,57.41%
43,44,687,339,49.34%
43,45,447,251,56.15%
43,46,399,181,45.36%
43,Total,"30,874","14,865",48.15%
43,,,,
44,WARD 44,,,
44,Precinct,Register Voters,Ballots Cast,Turnout %
44,1,1058,525,49.62%
44,2,760,317,41.71%
44,3,453,320,70.64%
44,4,701,410,58.49%
44,5,713,279,39.13%
44,6,868,311,35.83%
44,7,534,306,57.30%
44,8,874,361,41.30%
44,9,695,272,39.14%
44,10,774,279,36.05%
44,11,782,301,38.49%
44,12,741,372,50.20%
44,13,636,246,38.68%
44,14,675,268,39.70%
44,15,696,336,48.28%
44,16,808,336,41.58%
44,17,851,411,48.30%
44,18,854,314,36.77%
44,19,818,402,49.14%
44,20,695,216,31.08%
44,21,768,298,38.80%
44,22,748,371,49.60%
44,23,673,284,42.20%
44,24,587,323,55.03%
44,25,688,296,43.02%
44,26,732,280,38.25%
44,27,777,358,46.07%
44,28,682,320,46.92%
44,29,822,305,37.10%
44,30,790,325,41.14%
44,31,697,243,34.86%
44,32,821,330,40.19%
44,33,631,255,40.41%
44,34,804,364,45.27%
44,35,790,444,56.20%
44,36,706,286,40.51%
44,37,757,339,44.78%
44,38,733,268,36.56%
44,39,694,278,40.06%
44,40,674,300,44.51%
44,41,817,342,41.86%
44,Total,"30,377","13,191",43.42%
44,,,,
45,WARD 45,,,
45,Precinct,Register Voters,Ballots Cast,Turnout %
45,1,512,266,51.95%
45,2,588,285,48.47%
45,3,539,294,54.55%
45,4,757,415,54.82%
45,5,712,379,53.23%
45,6,802,449,55.99%
45,7,887,485,54.68%
45,8,744,332,44.62%
45,9,758,336,44.33%
45,10,778,394,50.64%
45,11,589,259,43.97%
45,12,679,325,47.86%
45,13,598,353,59.03%
45,14,941,427,45.38%
45,15,829,472,56.94%
45,16,621,323,52.01%
45,17,788,384,48.73%
45,18,811,361,44.51%
45,19,433,174,40.18%
45,20,542,221,40.77%
45,21,639,334,52.27%
45,22,690,325,47.10%
45,23,735,365,49.66%
45,24,635,325,51.18%
45,25,442,287,64.93%
45,26,447,193,43.18%
45,27,691,319,46.16%
45,28,576,276,47.92%
45,29,524,227,43.32%
45,30,654,306,46.79%
45,31,569,292,51.32%
45,32,674,324,48.07%
45,33,487,239,49.08%
45,34,766,375,48.96%
45,35,731,425,58.14%
45,36,723,403,55.74%
45,37,687,328,47.74%
45,38,708,293,41.38%
45,39,733,325,44.34%
45,40,693,367,52.96%
45,41,659,344,52.20%
45,42,674,400,59.35%
45,43,722,433,59.97%
45,44,685,384,56.06%
45,45,512,246,48.05%
45,46,542,267,49.26%
45,47,534,290,54.31%
45,48,609,294,48.28%
45,Total,"31,649","15,920",50.30%
45,,,,
46,WARD 46,,,
46,Precinct,Register Voters,Ballots Cast,Turnout %
46,1,738,320,43.36%
46,2,696,330,47.41%
46,3,764,457,59.82%
46,4,725,368,50.76%
46,5,827,298,36.03%
46,6,696,321,46.12%
46,7,770,492,63.90%
46,8,736,283,38.45%
46,9,695,324,46.62%
46,10,941,330,35.07%
46,11,767,329,42.89%
46,12,642,319,49.69%
46,13,707,317,44.84%
46,14,922,433,46.96%
46,15,731,347,47.47%
46,16,744,358,48.12%
46,17,812,433,53.33%
46,18,755,311,41.19%
46,19,457,263,57.55%
46,20,865,353,40.81%
46,21,709,227,32.02%
46,22,674,290,43.03%
46,23,761,285,37.45%
46,24,727,376,51.72%
46,25,754,350,46.42%
46,26,688,283,41.13%
46,27,773,329,42.56%
46,28,671,421,62.74%
46,29,657,306,46.58%
46,30,685,336,49.05%
46,31,667,292,43.78%
46,32,877,423,48.23%
46,33,737,359,48.71%
46,34,827,348,42.08%
46,35,884,412,46.61%
46,36,660,365,55.30%
46,37,545,251,46.06%
46,38,773,299,38.68%
46,39,681,316,46.40%
46,40,609,298,48.93%
46,Total,"29,349","13,552",46.18%
46,,,,
47,WARD 47,,,
47,Precinct,Register Voters,Ballots Cast,Turnout %
47,1,463,191,41.25%
47,2,780,418,53.59%
47,3,742,460,61.99%
47,4,785,398,50.70%
47,5,760,340,44.74%
47,6,808,326,40.35%
47,7,683,304,44.51%
47,8,734,400,54.50%
47,9,617,260,42.14%
47,10,821,336,40.93%
47,11,734,276,37.60%
47,12,707,360,50.92%
47,13,686,329,47.96%
47,14,648,321,49.54%
47,15,780,350,44.87%
47,16,722,384,53.19%
47,17,711,317,44.59%
47,18,698,345,49.43%
47,19,844,357,42.30%
47,20,662,355,53.63%
